sep=;
Device ID;LBR-0013797;;
Series No;0003
Shot No;0006

Time (s);Vel (fps);Dist (m);SNR
0.000000;2441.38;0.00;-
0.008021;2429.99;5.94;28.77
0.009021;2428.70;6.68;38.44
0.010021;2426.44;7.42;39.68
0.011021;2425.06;8.16;34.91
0.012021;2425.62;8.90;34.55
0.013021;2425.62;9.64;34.84
0.014021;2422.54;10.38;38.54
0.015021;2419.28;11.12;36.74
0.016021;2419.59;11.86;34.77
0.017021;2417.23;12.59;36.33
0.018021;2417.60;13.33;32.96
0.019021;2412.19;14.07;37.75
0.020021;2410.35;14.80;30.83
0.021021;2409.50;15.54;33.94
0.022021;2408.98;16.27;36.49
0.023021;2411.28;17.00;29.98
0.024021;2410.48;17.74;29.11
0.025021;2408.63;18.47;29.69
0.026021;2405.75;19.21;31.59
0.027021;2405.43;19.94;29.25
0.028021;2404.18;20.67;27.60
0.029021;2400.83;21.41;31.53
0.030021;2402.56;22.14;22.54
0.031021;2395.53;22.87;29.87
0.032021;2399.19;23.60;23.46
0.033021;2395.61;24.33;24.95
0.034021;2394.44;25.06;27.39
0.035021;2394.90;25.79;26.30
0.036021;2392.00;26.52;27.22
0.037021;2391.62;27.25;23.61
0.038021;2390.54;27.98;22.83
0.039021;2389.16;28.71;23.45
0.040021;2389.05;29.43;20.06
0.041021;2386.13;30.16;19.65
0.042021;2383.99;30.89;19.15
0.043021;2382.90;31.62;18.31
0.044021;2382.40;32.34;18.89
0.045021;2381.09;33.07;22.90
0.046021;2377.06;33.79;24.76
0.047021;2376.36;34.52;26.67
0.048021;2373.16;35.24;26.79
0.049021;2375.37;35.96;21.98
0.050021;2371.57;36.69;15.08
0.052021;2368.93;38.13;16.41
0.053021;2370.46;38.86;14.43
0.054021;2367.70;39.58;16.38
0.055021;2368.60;40.30;11.59
0.056021;2368.14;41.02;14.15
0.057021;2365.09;41.74;15.44
0.058021;2362.69;42.46;17.24
0.059021;2366.47;43.18;15.20
0.060021;2356.91;43.90;19.01
0.061021;2358.83;44.62;21.98
0.062021;2357.92;45.34;20.92
0.063021;2355.81;46.06;22.14
0.064021;2354.20;46.78;21.42
0.065021;2354.57;47.50;21.87
0.066021;2351.24;48.21;20.66
0.067021;2351.42;48.93;19.76
0.068021;2349.36;49.65;19.26
0.069021;2348.47;50.36;18.18
0.070021;2343.67;51.08;14.66
0.071021;2347.45;51.79;11.65
0.072021;2350.93;52.51;11.43
0.076021;2345.69;55.37;8.61
0.078021;2338.81;56.80;10.07
0.081021;2340.27;58.94;9.52
0.082021;2331.66;59.65;9.59
