sep=;
Device ID;LBR-0013797;;
Series No;0003
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;2450.88;0.00;-
0.008021;2439.68;5.97;39.15
0.009021;2439.67;6.72;39.56
0.010021;2437.08;7.46;39.51
0.011021;2435.70;8.20;35.64
0.012021;2435.62;8.94;35.80
0.013021;2437.09;9.69;35.02
0.014021;2433.55;10.43;38.44
0.015021;2430.95;11.17;36.74
0.016021;2430.00;11.91;35.71
0.017021;2428.71;12.65;36.46
0.018021;2428.06;13.39;34.62
0.019021;2422.85;14.13;38.46
0.020021;2423.91;14.87;28.24
0.021021;2420.18;15.61;35.39
0.022021;2420.84;16.35;36.13
0.023021;2422.96;17.08;29.34
0.024021;2421.04;17.82;30.41
0.025021;2418.93;18.56;29.82
0.026021;2416.21;19.30;31.65
0.027021;2414.74;20.03;30.32
0.028021;2415.79;20.77;30.28
0.029021;2412.76;21.51;30.99
0.030021;2416.16;22.24;24.66
0.031021;2407.87;22.98;31.23
0.032021;2412.84;23.71;24.49
0.033021;2407.10;24.45;28.46
0.034021;2406.61;25.18;27.85
0.035021;2405.45;25.91;26.65
0.036021;2404.44;26.65;27.10
0.037021;2402.82;27.38;24.75
0.038021;2402.63;28.11;23.42
0.039021;2399.42;28.84;23.99
0.040021;2401.88;29.57;20.93
0.041021;2396.57;30.31;23.18
0.042021;2395.29;31.04;21.10
0.043021;2399.45;31.77;17.58
0.044021;2392.79;32.50;22.19
0.045021;2392.19;33.23;26.70
0.046021;2389.61;33.95;28.98
0.047021;2388.87;34.68;28.75
0.048021;2385.44;35.41;26.29
0.049021;2385.91;36.14;21.05
0.050021;2392.68;36.87;12.44
0.051021;2381.37;37.59;12.75
0.052021;2382.52;38.32;19.49
0.053021;2381.41;39.05;16.66
0.054021;2384.19;39.77;12.85
0.055021;2378.10;40.50;12.68
0.056021;2377.83;41.22;18.37
0.057021;2375.73;41.95;19.33
0.058021;2376.27;42.67;16.82
0.059021;2374.29;43.40;20.54
0.060021;2372.30;44.12;24.09
0.061021;2369.51;44.84;25.51
0.062021;2369.59;45.56;25.99
0.063021;2368.71;46.29;25.74
0.064021;2368.35;47.01;25.47
0.065021;2366.14;47.73;23.96
0.066021;2364.69;48.45;19.76
0.067021;2363.13;49.17;20.66
0.068021;2363.04;49.89;19.11
0.069021;2360.20;50.61;17.41
0.070021;2357.61;51.33;15.48
0.071021;2353.51;52.05;10.81
0.073021;2360.64;53.48;9.86
0.074021;2359.33;54.20;8.42
0.078021;2347.31;57.07;8.18
0.079021;2333.73;57.79;7.50
0.081021;2345.51;59.21;9.98
