sep=;
Device ID;LBR-0013797;;
Series No;0003
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2369.46;0.00;-
0.008021;2355.17;5.76;34.82
0.009021;2360.04;6.48;32.19
0.010021;2353.42;7.20;39.22
0.011021;2352.36;7.92;36.64
0.012021;2349.84;8.63;37.51
0.013021;2346.80;9.35;37.02
0.014021;2350.97;10.06;37.27
0.015021;2348.18;10.78;38.24
0.016021;2345.20;11.50;35.91
0.017021;2347.37;12.21;35.16
0.018021;2342.44;12.93;36.87
0.019021;2347.41;13.64;32.41
0.020021;2339.96;14.36;36.14
0.021021;2336.50;15.07;36.89
0.022021;2343.35;15.78;25.08
0.023021;2333.60;16.49;34.78
0.024021;2335.38;17.21;34.25
0.025021;2337.58;17.92;29.54
0.026021;2335.41;18.63;28.86
0.027021;2332.51;19.34;29.02
0.028021;2330.64;20.05;31.06
0.029021;2330.02;20.76;31.67
0.030021;2329.39;21.47;29.81
0.031021;2328.10;22.18;30.49
0.032021;2324.60;22.89;28.66
0.033021;2324.33;23.60;24.89
0.034021;2323.72;24.31;29.32
0.035021;2326.91;25.02;22.76
0.036021;2321.39;25.73;26.97
0.037021;2319.86;26.43;26.89
0.038021;2319.34;27.14;27.94
0.039021;2318.11;27.85;27.53
0.040021;2317.92;28.55;24.83
0.041021;2315.97;29.26;24.82
0.042021;2314.56;29.96;23.07
0.043021;2314.51;30.67;20.08
0.044021;2311.29;31.37;23.80
0.045021;2310.02;32.08;22.04
0.046021;2309.77;32.78;20.10
0.047021;2308.98;33.49;18.73
0.048021;2308.97;34.19;13.65
0.049021;2307.48;34.89;20.35
0.050021;2304.79;35.60;22.78
0.051021;2300.44;36.30;28.32
0.052021;2301.32;37.00;28.97
0.053021;2300.64;37.70;26.90
0.054021;2299.45;38.40;26.94
0.055021;2297.43;39.10;22.58
0.056021;2299.65;39.80;12.34
0.058021;2293.11;41.20;12.41
0.059021;2292.98;41.90;17.45
0.060021;2289.93;42.60;16.73
0.061021;2292.77;43.30;17.44
0.062021;2289.38;44.00;16.28
0.063021;2289.96;44.70;16.04
0.064021;2289.61;45.39;11.27
0.065021;2288.72;46.09;13.85
0.066021;2282.36;46.79;15.79
0.067021;2282.41;47.48;16.07
0.068021;2281.93;48.18;18.45
0.069021;2281.55;48.88;20.93
0.070021;2279.10;49.57;21.59
0.071021;2278.94;50.26;17.81
0.072021;2278.92;50.96;20.78
0.073021;2276.53;51.65;20.65
0.074021;2275.69;52.35;21.11
0.075021;2274.08;53.04;21.50
0.076021;2272.97;53.73;22.89
0.077021;2271.37;54.43;21.72
0.078021;2271.12;55.12;21.85
0.079021;2268.76;55.81;20.15
0.080021;2268.60;56.50;17.59
0.081021;2268.32;57.19;16.23
0.082021;2264.03;57.88;15.35
0.083021;2265.61;58.57;14.35
0.084021;2267.76;59.27;12.51
0.085021;2262.02;59.96;14.43
