sep=;
Device ID;LBR-0013797;;
Series No;0010
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2635.28;0.00;-
0.007021;2628.08;5.63;35.59
0.008021;2627.60;6.43;35.76
0.009021;2627.03;7.23;34.66
0.010021;2625.63;8.03;33.46
0.011021;2625.82;8.83;32.46
0.012021;2623.31;9.63;31.62
0.013021;2622.94;10.43;31.73
0.014021;2621.78;11.23;29.99
0.015021;2621.44;12.03;30.81
0.016021;2621.27;12.83;29.31
0.017021;2619.11;13.63;29.42
0.018021;2620.29;14.42;27.51
0.019021;2614.43;15.22;29.36
0.020021;2617.81;16.02;25.52
0.021021;2614.81;16.82;26.44
0.022021;2614.74;17.61;24.65
0.023021;2614.51;18.41;23.56
0.024021;2612.79;19.21;23.65
0.025021;2611.34;20.00;24.25
0.026021;2610.23;20.80;25.74
0.027021;2608.22;21.59;24.08
0.028021;2615.00;22.39;16.20
0.029021;2607.66;23.19;22.02
0.030021;2606.43;23.98;21.62
0.031021;2604.87;24.77;21.73
0.032021;2605.31;25.57;20.57
0.033021;2604.01;26.36;20.07
0.034021;2603.93;27.16;17.17
0.035021;2603.64;27.95;17.44
0.036021;2598.39;28.74;15.00
0.037021;2601.80;29.54;16.87
0.038021;2596.76;30.33;21.84
0.039021;2598.47;31.12;20.21
0.040021;2600.33;31.91;14.84
0.041021;2597.65;32.70;14.48
0.042021;2596.03;33.50;16.05
0.043021;2595.35;34.29;13.63
0.044021;2593.39;35.08;15.77
0.045021;2599.16;35.87;7.60
0.046021;2591.06;36.66;13.40
0.047021;2586.93;37.45;18.38
0.048021;2588.08;38.24;19.49
0.049021;2588.21;39.03;19.98
0.050021;2587.50;39.81;19.41
0.051021;2585.05;40.60;16.79
0.052021;2583.72;41.39;17.44
0.053021;2586.37;42.18;7.95
0.054021;2591.62;42.97;7.99
0.056021;2586.54;44.55;8.79
0.057021;2579.63;45.33;7.62
0.062021;2579.25;49.26;8.34
0.064021;2574.97;50.84;13.68
0.065021;2573.26;51.62;11.95
0.066021;2571.98;52.40;16.46
0.067021;2570.43;53.19;17.43
0.068021;2570.13;53.97;18.34
0.069021;2568.72;54.75;17.81
0.070021;2570.05;55.54;16.26
0.071021;2567.06;56.32;16.55
0.072021;2567.97;57.10;15.30
0.073021;2567.49;57.89;14.47
0.074021;2562.87;58.67;10.83
0.075021;2559.27;59.45;11.17
