sep=;
Device ID;LBR-0013797;;
Series No;0012
Shot No;0009

Time (s);Vel (fps);Dist (m);SNR
0.000000;2443.49;0.00;-
0.008021;2432.99;5.95;35.65
0.009021;2432.67;6.69;34.35
0.010021;2432.61;7.44;29.80
0.011021;2429.22;8.18;27.54
0.012021;2429.95;8.92;30.68
0.013021;2428.95;9.66;33.04
0.014021;2427.60;10.40;31.04
0.015021;2428.00;11.14;29.67
0.016021;2426.91;11.88;28.78
0.017021;2426.51;12.62;28.56
0.018021;2424.58;13.36;27.26
0.019021;2423.52;14.10;26.27
0.020021;2421.50;14.83;28.23
0.021021;2420.82;15.57;26.23
0.022021;2416.88;16.31;27.06
0.023021;2421.18;17.05;23.62
0.024021;2418.16;17.78;25.72
0.025021;2417.13;18.52;24.30
0.026021;2415.95;19.26;23.39
0.027021;2416.14;19.99;22.88
0.028021;2414.63;20.73;23.00
0.029021;2411.11;21.47;22.50
0.030021;2411.93;22.20;21.63
0.031021;2408.65;22.93;22.28
0.032021;2393.83;23.67;10.92
0.033021;2403.29;24.40;21.46
0.034021;2407.72;25.13;18.30
0.035021;2402.77;25.86;22.53
0.036021;2408.30;26.60;19.37
0.037021;2404.07;27.33;17.47
0.038021;2400.54;28.06;15.01
0.039021;2400.07;28.79;16.10
0.040021;2398.13;29.53;13.96
0.041021;2402.00;30.26;16.44
0.042021;2397.76;30.99;17.03
0.043021;2396.81;31.72;20.25
0.044021;2396.63;32.45;16.52
0.045021;2403.44;33.18;12.77
0.046021;2397.95;33.91;9.49
0.047021;2395.46;34.64;13.62
0.048021;2391.79;35.37;14.78
0.049021;2387.94;36.10;12.50
0.050021;2392.93;36.83;10.13
0.051021;2388.17;37.56;13.08
0.052021;2387.81;38.29;16.97
0.053021;2387.96;39.01;15.29
0.054021;2385.39;39.74;17.09
0.055021;2389.80;40.47;16.53
0.056021;2383.68;41.20;16.74
0.057021;2380.45;41.92;15.42
0.058021;2381.94;42.65;16.11
0.059021;2387.47;43.38;12.48
0.060021;2376.09;44.10;12.02
0.063021;2378.21;46.28;10.38
0.064021;2378.67;47.00;7.98
0.066021;2371.38;48.45;8.61
0.067021;2377.49;49.17;10.83
0.072021;2370.23;52.79;9.12
0.073021;2364.66;53.51;13.04
0.074021;2366.11;54.23;16.11
0.075021;2362.56;54.95;15.86
0.076021;2362.73;55.67;13.67
0.077021;2367.32;56.39;16.17
0.078021;2359.02;57.11;16.63
0.079021;2359.02;57.83;15.58
0.080021;2358.71;58.55;13.22
0.081021;2358.88;59.27;12.93
0.082021;2363.01;59.99;7.63
