sep=;
Device ID;LBR-0013797;;
Series No;0012
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2476.33;0.00;-
0.008021;2466.80;6.04;37.29
0.009021;2466.03;6.79;36.30
0.010021;2465.94;7.54;34.18
0.011021;2463.84;8.29;33.82
0.012021;2462.58;9.04;31.05
0.013021;2462.31;9.79;34.13
0.014021;2461.55;10.54;33.50
0.015021;2460.91;11.29;32.12
0.016021;2459.82;12.04;32.07
0.017021;2459.13;12.79;31.73
0.018021;2457.08;13.54;31.08
0.019021;2456.78;14.29;29.29
0.020021;2455.18;15.04;28.92
0.021021;2456.21;15.79;27.26
0.022021;2450.17;16.53;29.38
0.023021;2453.36;17.28;26.38
0.024021;2449.92;18.03;28.11
0.025021;2451.39;18.78;26.53
0.026021;2448.16;19.52;25.97
0.027021;2448.81;20.27;25.29
0.028021;2446.03;21.01;23.76
0.029021;2444.87;21.76;24.10
0.030021;2442.88;22.50;24.94
0.031021;2439.07;23.25;21.25
0.032021;2437.42;23.99;23.32
0.033021;2439.20;24.74;22.07
0.034021;2437.38;25.48;22.52
0.035021;2438.29;26.22;23.58
0.036021;2437.89;26.96;22.17
0.037021;2436.13;27.71;19.84
0.038021;2436.73;28.45;18.97
0.039021;2436.50;29.19;13.65
0.040021;2436.45;29.94;16.96
0.041021;2434.58;30.68;17.23
0.042021;2429.00;31.42;20.61
0.043021;2430.07;32.16;21.14
0.044021;2428.26;32.90;16.90
0.045021;2427.98;33.64;15.88
0.046021;2425.80;34.38;15.63
0.047021;2427.42;35.12;14.71
0.048021;2427.75;35.86;14.42
0.049021;2426.79;36.60;12.50
0.051021;2422.82;38.08;16.84
0.052021;2419.40;38.82;18.51
0.053021;2417.84;39.55;19.49
0.054021;2418.01;40.29;18.04
0.055021;2419.15;41.03;19.61
0.056021;2417.52;41.76;16.06
0.057021;2418.78;42.50;14.06
0.058021;2416.06;43.24;14.64
0.060021;2420.19;44.71;12.89
0.061021;2421.24;45.45;9.68
0.062021;2417.85;46.19;8.47
0.065021;2406.31;48.39;10.55
0.068021;2406.67;50.59;10.57
0.069021;2407.81;51.33;7.10
0.070021;2396.86;52.06;9.78
0.071021;2399.25;52.79;12.48
0.072021;2400.44;53.52;17.71
0.073021;2399.49;54.25;18.41
0.074021;2400.54;54.98;17.81
0.075021;2398.73;55.72;19.46
0.076021;2394.99;56.45;16.67
0.077021;2392.70;57.18;16.50
0.078021;2392.74;57.91;17.18
0.079021;2387.57;58.63;15.76
0.080021;2386.33;59.36;14.47
