sep=;
Device ID;LBR-0013797;;
Series No;0012
Shot No;0006

Time (s);Vel (fps);Dist (m);SNR
0.000000;2458.29;0.00;-
0.008021;2449.12;5.99;36.52
0.009021;2446.87;6.74;31.89
0.010021;2447.78;7.48;34.03
0.011021;2446.60;8.23;31.26
0.012021;2445.73;8.97;30.96
0.013021;2444.72;9.72;32.03
0.014021;2443.20;10.46;31.01
0.015021;2442.56;11.21;30.40
0.016021;2440.09;11.95;30.11
0.017021;2440.05;12.70;30.01
0.018021;2437.75;13.44;28.55
0.019021;2437.24;14.18;27.98
0.020021;2437.85;14.92;26.88
0.021021;2437.22;15.67;25.53
0.022021;2433.54;16.41;26.95
0.023021;2435.30;17.15;23.62
0.024021;2431.71;17.89;25.94
0.025021;2433.87;18.63;23.94
0.026021;2431.48;19.38;22.87
0.027021;2429.93;20.12;23.00
0.028021;2428.94;20.86;23.50
0.029021;2428.11;21.60;22.67
0.030021;2425.63;22.34;23.21
0.031021;2420.81;23.08;16.73
0.032021;2418.00;23.81;21.88
0.033021;2422.01;24.55;20.17
0.034021;2419.64;25.29;22.14
0.035021;2420.98;26.03;22.21
0.036021;2420.65;26.76;19.46
0.037021;2417.03;27.50;19.96
0.038021;2418.51;28.24;19.85
0.039021;2418.97;28.98;15.41
0.040021;2415.02;29.71;14.64
0.041021;2413.39;30.45;14.13
0.042021;2413.45;31.18;20.44
0.043021;2411.09;31.92;20.48
0.044021;2414.36;32.66;15.64
0.045021;2412.43;33.39;13.53
0.046021;2410.83;34.13;13.25
0.047021;2406.96;34.86;15.36
0.048021;2406.95;35.59;14.18
0.049021;2406.70;36.33;10.73
0.050021;2411.59;37.06;10.79
0.051021;2407.60;37.80;13.01
0.052021;2402.68;38.53;17.40
0.053021;2401.74;39.26;17.39
0.054021;2401.57;39.99;15.28
0.055021;2400.63;40.73;17.96
0.056021;2399.02;41.46;17.44
0.057021;2399.03;42.19;16.14
0.058021;2397.38;42.92;12.02
0.059021;2411.72;43.65;9.77
0.067021;2403.65;49.52;10.79
0.070021;2392.24;51.72;9.69
0.071021;2384.73;52.44;12.57
0.072021;2379.93;53.17;16.27
0.073021;2379.73;53.89;18.64
0.074021;2381.13;54.62;18.93
0.075021;2380.92;55.35;17.95
0.076021;2378.46;56.07;14.45
0.077021;2377.80;56.80;16.11
0.078021;2375.39;57.52;14.49
0.079021;2372.19;58.24;14.84
0.080021;2375.57;58.97;13.30
0.081021;2370.59;59.69;14.83
