sep=;
Device ID;LBR-0013797;;
Series No;0007
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2872.96;0.00;-
0.006021;2861.99;5.26;39.41
0.007021;2860.49;6.13;38.94
0.008021;2859.41;7.00;39.17
0.009021;2858.04;7.87;37.62
0.010021;2856.04;8.74;37.39
0.011021;2854.89;9.61;35.53
0.012021;2853.48;10.48;33.68
0.013021;2851.33;11.35;34.59
0.014021;2848.37;12.22;33.18
0.015021;2847.06;13.09;32.90
0.016021;2846.11;13.96;31.62
0.017021;2843.07;14.83;31.39
0.018021;2845.76;15.69;30.11
0.019021;2841.02;16.56;30.95
0.020021;2840.89;17.42;28.98
0.021021;2839.00;18.29;28.38
0.022021;2837.13;19.16;28.34
0.023021;2835.62;20.02;27.97
0.024021;2833.20;20.88;26.96
0.025021;2830.33;21.75;26.02
0.026021;2823.83;22.61;21.10
0.027021;2825.13;23.47;24.95
0.028021;2824.92;24.33;24.54
0.029021;2824.99;25.19;25.24
0.030021;2823.20;26.05;24.20
0.031021;2822.76;26.91;22.29
0.032021;2822.22;27.77;18.83
0.033021;2820.65;28.63;17.75
0.034021;2819.32;29.49;16.64
0.035021;2813.58;30.35;22.60
0.036021;2812.70;31.21;21.70
0.037021;2815.65;32.07;19.85
0.038021;2812.71;32.92;16.00
0.039021;2807.91;33.78;16.84
0.040021;2810.46;34.64;18.14
0.041021;2805.66;35.49;15.21
0.042021;2808.34;36.35;11.97
0.043021;2808.36;37.20;14.14
0.044021;2800.68;38.06;19.81
0.045021;2798.89;38.91;20.49
0.046021;2798.15;39.77;20.36
0.047021;2796.23;40.62;21.52
0.048021;2794.53;41.47;19.99
0.049021;2791.43;42.32;16.11
0.050021;2791.79;43.17;16.62
0.051021;2788.68;44.02;8.70
0.054021;2787.84;46.57;8.07
0.055021;2778.63;47.42;13.15
0.056021;2779.27;48.27;9.88
0.057021;2777.10;49.11;12.10
0.060021;2777.17;51.65;9.16
0.061021;2770.77;52.50;10.33
0.062021;2772.79;53.34;16.89
0.063021;2769.49;54.19;18.19
0.064021;2770.86;55.03;18.09
0.065021;2767.45;55.88;19.29
0.066021;2766.27;56.72;19.56
0.067021;2764.51;57.56;17.45
0.068021;2763.17;58.41;17.84
0.069021;2762.33;59.25;18.09
