sep=;
Device ID;LBR-0013797;;
Series No;0045
Shot No;0012

Time (s);Vel (fps);Dist (m);SNR
0.000000;2479.08;0.00;-
0.008021;2467.07;6.03;38.61
0.009021;2466.86;6.78;37.87
0.010021;2472.19;7.54;31.41
0.011021;2464.40;8.29;40.26
0.012021;2463.48;9.04;39.19
0.013021;2462.20;9.79;38.99
0.014021;2461.48;10.54;38.45
0.015021;2459.72;11.29;37.47
0.016021;2459.19;12.04;36.44
0.017021;2458.19;12.79;35.50
0.018021;2456.46;13.54;34.62
0.019021;2454.96;14.29;33.24
0.020021;2455.61;15.03;32.01
0.021021;2452.89;15.78;31.94
0.022021;2452.59;16.53;31.17
0.023021;2450.05;17.28;32.03
0.024021;2451.05;18.02;29.55
0.025021;2448.05;18.77;30.08
0.026021;2448.33;19.52;28.65
0.027021;2446.41;20.26;28.14
0.028021;2444.27;21.01;27.58
0.029021;2444.94;21.75;26.44
0.030021;2443.59;22.50;24.99
0.031021;2441.08;23.24;25.64
0.032021;2440.93;23.99;25.58
0.033021;2439.87;24.73;26.73
0.034021;2438.38;25.47;24.78
0.035021;2437.02;26.22;23.49
0.036021;2437.20;26.96;22.05
0.037021;2434.56;27.70;23.00
0.038021;2435.58;28.45;20.85
0.039021;2433.02;29.19;19.87
0.040021;2432.33;29.93;22.50
0.041021;2430.18;30.67;23.06
0.042021;2429.32;31.41;20.06
0.043021;2427.52;32.15;19.72
0.044021;2429.13;32.89;18.67
0.045021;2424.71;33.63;17.34
0.046021;2426.39;34.37;18.37
0.047021;2423.22;35.11;19.19
0.048021;2422.66;35.85;17.70
0.049021;2420.26;36.59;18.43
0.050021;2421.19;37.32;16.89
0.051021;2417.96;38.06;20.46
0.052021;2413.79;38.80;13.89
0.053021;2419.75;39.53;15.64
0.054021;2415.28;40.27;12.20
0.055021;2416.48;41.01;14.28
0.056021;2410.37;41.74;10.95
0.057021;2414.49;42.48;10.88
0.058021;2406.69;43.21;15.11
0.059021;2407.44;43.95;12.77
0.061021;2410.65;45.41;13.69
0.062021;2410.55;46.15;14.92
0.063021;2401.52;46.88;14.52
0.064021;2399.70;47.61;14.23
0.065021;2404.68;48.35;14.06
0.066021;2401.77;49.08;16.30
0.067021;2401.86;49.81;10.27
0.068021;2396.95;50.54;11.33
0.069021;2399.90;51.27;11.83
0.070021;2398.92;52.00;12.63
0.071021;2398.14;52.74;13.34
0.072021;2395.23;53.47;10.60
0.073021;2388.89;54.20;13.86
0.074021;2395.50;54.92;9.79
0.075021;2388.12;55.65;11.36
0.076021;2398.64;56.38;9.93
0.077021;2393.75;57.11;13.63
0.078021;2387.52;57.84;12.52
0.080021;2382.17;59.30;12.43
