sep=;
Device ID;LBR-0013797;;
Series No;0045
Shot No;0011

Time (s);Vel (fps);Dist (m);SNR
0.000000;2495.54;0.00;-
0.008021;2484.12;6.07;38.60
0.009021;2483.77;6.83;37.33
0.010021;2489.27;7.59;31.19
0.011021;2481.47;8.35;40.78
0.012021;2480.52;9.10;39.95
0.013021;2479.40;9.86;39.41
0.014021;2478.56;10.61;37.74
0.015021;2476.71;11.37;37.31
0.016021;2476.63;12.12;36.30
0.017021;2475.02;12.88;34.17
0.018021;2473.56;13.63;33.74
0.019021;2471.84;14.39;33.73
0.020021;2471.98;15.14;32.37
0.021021;2469.90;15.89;32.32
0.022021;2469.30;16.65;31.12
0.023021;2467.09;17.40;31.10
0.024021;2467.48;18.15;29.57
0.025021;2465.06;18.90;28.98
0.026021;2465.07;19.65;26.51
0.027021;2463.07;20.40;27.33
0.028021;2462.12;21.15;27.90
0.029021;2461.75;21.90;26.20
0.030021;2459.83;22.65;25.95
0.031021;2458.79;23.40;25.08
0.032021;2457.49;24.15;24.62
0.033021;2456.64;24.90;24.76
0.034021;2455.43;25.65;23.47
0.035021;2454.89;26.40;21.86
0.036021;2451.51;27.15;21.69
0.037021;2453.66;27.89;22.68
0.038021;2450.56;28.64;20.29
0.039021;2451.29;29.39;19.97
0.040021;2446.48;30.14;20.66
0.041021;2447.25;30.88;21.52
0.042021;2446.21;31.63;19.70
0.043021;2445.56;32.37;18.70
0.044021;2441.78;33.12;17.67
0.045021;2444.93;33.86;16.09
0.046021;2440.96;34.61;18.21
0.047021;2439.15;35.35;19.93
0.048021;2439.89;36.09;16.52
0.049021;2436.49;36.84;17.29
0.050021;2436.29;37.58;18.52
0.051021;2436.48;38.32;16.58
0.052021;2433.96;39.06;15.08
0.053021;2439.38;39.81;12.90
0.054021;2428.81;40.55;9.69
0.055021;2431.28;41.29;13.61
0.056021;2432.39;42.03;14.61
0.057021;2429.26;42.77;11.24
0.058021;2427.09;43.51;11.87
0.059021;2421.05;44.25;12.75
0.060021;2430.13;44.99;11.23
0.061021;2427.10;45.73;14.56
0.062021;2421.48;46.47;14.34
0.063021;2418.12;47.21;15.25
0.064021;2419.04;47.94;16.20
0.065021;2418.70;48.68;13.52
0.066021;2421.31;49.42;14.73
0.067021;2417.39;50.16;14.98
0.068021;2410.94;50.89;12.93
0.069021;2416.76;51.63;14.28
0.070021;2415.06;52.36;13.56
0.071021;2411.63;53.10;13.54
0.072021;2414.55;53.84;15.88
0.073021;2410.43;54.57;11.62
0.074021;2412.61;55.31;9.86
0.075021;2405.86;56.04;8.64
0.076021;2408.89;56.77;8.24
0.077021;2408.44;57.51;13.07
0.078021;2405.83;58.24;9.90
0.079021;2408.82;58.98;8.98
0.080021;2403.90;59.71;9.48
