sep=;
Device ID;LBR-0013797;;
Series No;0045
Shot No;0013

Time (s);Vel (fps);Dist (m);SNR
0.000000;2481.05;0.00;-
0.008021;2471.00;6.04;37.48
0.009021;2471.60;6.79;34.73
0.010021;2469.79;7.55;38.26
0.011021;2468.43;8.30;41.18
0.012021;2467.55;9.05;40.01
0.013021;2466.25;9.80;38.53
0.014021;2465.59;10.55;37.37
0.015021;2464.11;11.31;36.41
0.016021;2463.47;12.06;36.25
0.017021;2462.84;12.81;35.18
0.018021;2460.95;13.56;34.15
0.019021;2458.93;14.31;34.74
0.020021;2458.90;15.06;32.52
0.021021;2457.64;15.81;32.30
0.022021;2456.22;16.56;30.51
0.023021;2454.46;17.30;30.66
0.024021;2455.17;18.05;28.81
0.025021;2451.73;18.80;29.78
0.026021;2452.72;19.55;27.65
0.027021;2450.40;20.29;28.00
0.028021;2448.86;21.04;28.67
0.029021;2448.53;21.79;25.79
0.030021;2447.97;22.53;25.79
0.031021;2445.64;23.28;24.74
0.032021;2445.28;24.03;24.65
0.033021;2444.05;24.77;24.63
0.034021;2442.64;25.52;24.76
0.035021;2442.52;26.26;23.25
0.036021;2439.46;27.00;22.18
0.037021;2439.80;27.75;23.93
0.038021;2439.00;28.49;18.86
0.039021;2436.72;29.23;21.30
0.040021;2434.01;29.98;21.69
0.041021;2434.13;30.72;21.77
0.042021;2433.88;31.46;21.61
0.043021;2430.68;32.20;19.45
0.044021;2431.19;32.94;18.94
0.045021;2430.14;33.68;17.33
0.046021;2431.63;34.42;17.92
0.047021;2425.31;35.16;16.14
0.048021;2427.67;35.90;18.88
0.049021;2426.24;36.64;16.11
0.050021;2422.88;37.38;17.75
0.051021;2427.57;38.12;16.54
0.052021;2421.70;38.86;15.14
0.053021;2423.14;39.60;15.04
0.054021;2422.00;40.34;13.17
0.055021;2419.34;41.08;11.95
0.056021;2421.81;41.81;11.76
0.057021;2421.03;42.55;14.15
0.058021;2408.93;43.29;11.73
0.060021;2407.43;44.76;12.70
0.061021;2412.44;45.49;15.20
0.062021;2410.63;46.22;14.06
0.063021;2407.05;46.96;10.94
0.064021;2407.91;47.69;14.44
0.065021;2406.81;48.43;13.40
0.066021;2405.08;49.16;16.21
0.067021;2411.34;49.89;13.90
0.068021;2405.49;50.63;14.27
0.069021;2403.94;51.36;14.13
0.070021;2403.36;52.09;15.09
0.071021;2397.75;52.83;15.05
0.072021;2398.31;53.56;12.63
0.073021;2398.07;54.29;15.70
0.074021;2396.16;55.02;16.32
0.075021;2400.29;55.75;13.27
0.076021;2391.53;56.48;10.42
0.077021;2394.66;57.21;12.73
0.078021;2387.04;57.94;13.10
0.079021;2390.81;58.67;12.91
0.080021;2390.48;59.39;13.43
