sep=;
Device ID;LBR-0013797;;
Series No;0042
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;1048.37;0.00;-
0.019021;1036.77;6.03;20.96
0.021021;1035.69;6.66;26.26
0.023021;1033.95;7.29;27.60
0.025021;1032.42;7.92;28.63
0.027021;1032.46;8.55;27.88
0.029021;1031.02;9.18;27.18
0.031021;1029.63;9.81;28.52
0.033021;1028.22;10.43;29.31
0.035021;1026.27;11.06;28.79
0.037021;1024.70;11.69;29.21
0.039021;1024.61;12.31;27.72
0.041021;1024.40;12.93;27.04
0.043021;1021.62;13.56;27.50
0.045021;1020.88;14.18;26.71
0.047021;1021.47;14.80;25.52
0.049021;1019.41;15.42;26.76
0.051021;1016.35;16.05;25.80
0.053021;1017.06;16.67;26.58
0.055021;1014.50;17.28;26.89
0.057021;1014.34;17.90;25.25
0.059021;1012.32;18.52;23.61
0.061021;1012.35;19.14;22.83
0.063021;1010.03;19.75;22.76
0.065021;1009.47;20.37;23.98
0.067021;1009.11;20.98;24.46
0.069021;1006.97;21.60;22.69
0.071021;1009.52;22.21;21.02
0.073021;1005.55;22.83;22.31
0.075021;1006.28;23.44;22.10
0.077021;1003.02;24.05;21.26
0.079021;1003.66;24.67;21.01
0.081021;1000.59;25.28;20.66
0.083021;999.92;25.89;20.91
0.085021;999.83;26.50;19.30
0.087021;997.86;27.10;19.30
0.089021;996.89;27.71;19.86
0.091021;994.36;28.32;20.25
0.093021;996.08;28.93;19.07
0.095021;993.17;29.53;17.37
0.097021;994.14;30.14;18.43
0.099021;995.47;30.74;17.12
0.101021;992.26;31.35;18.01
0.103021;988.33;31.95;17.31
0.105021;988.98;32.56;16.75
0.107021;986.40;33.16;18.78
0.109021;986.77;33.76;17.38
0.111021;983.00;34.36;17.73
0.113021;982.84;34.96;16.46
0.115021;982.26;35.56;16.72
0.117021;985.43;36.16;14.44
0.119021;980.95;36.76;12.99
0.121021;985.94;37.36;14.90
0.123021;975.38;37.96;15.36
0.125021;975.60;38.55;14.41
0.127021;976.99;39.15;15.87
0.129021;976.03;39.74;15.67
0.131021;976.07;40.34;15.16
0.133021;977.56;40.93;16.63
0.135021;964.32;41.52;13.43
0.137021;969.94;42.11;12.26
0.139021;972.09;42.70;13.51
0.141021;973.94;43.30;15.67
0.143021;968.99;43.89;15.12
0.145021;976.20;44.48;11.26
0.147021;965.55;45.07;15.68
0.149021;968.42;45.66;14.00
0.151021;964.72;46.25;16.02
0.153021;968.42;46.84;11.97
0.155021;958.62;47.43;14.43
0.157021;961.20;48.01;15.43
0.159021;967.63;48.60;8.87
0.161021;965.01;49.19;14.92
0.163021;969.39;49.78;8.73
0.167021;960.44;50.96;13.37
0.177021;947.72;53.87;8.51
0.193021;961.53;58.52;8.55
0.197021;971.45;59.70;7.57
