sep=;
Device ID;LBR-0013797;;
Series No;0042
Shot No;0013

Time (s);Vel (fps);Dist (m);SNR
0.000000;1084.84;0.00;-
0.015021;1075.22;4.94;22.17
0.017021;1072.34;5.59;26.42
0.019021;1071.64;6.24;26.85
0.021021;1069.60;6.90;29.01
0.023021;1069.28;7.55;28.97
0.025021;1068.05;8.20;29.79
0.027021;1065.95;8.85;29.75
0.029021;1064.33;9.50;29.16
0.031021;1063.31;10.15;29.02
0.033021;1063.33;10.80;28.60
0.035021;1060.98;11.44;27.51
0.037021;1059.60;12.09;27.03
0.039021;1058.00;12.74;28.11
0.041021;1057.74;13.38;27.46
0.043021;1056.66;14.03;27.08
0.045021;1055.77;14.67;27.29
0.047021;1054.09;15.31;26.60
0.049021;1052.48;15.95;25.77
0.051021;1051.80;16.60;25.90
0.053021;1050.76;17.24;23.50
0.055021;1051.35;17.88;23.22
0.057021;1047.61;18.52;22.58
0.059021;1048.27;19.16;22.42
0.061021;1046.47;19.79;23.30
0.063021;1043.11;20.43;23.06
0.065021;1044.54;21.07;23.19
0.067021;1043.73;21.70;19.83
0.069021;1040.70;22.34;20.64
0.071021;1040.02;22.97;21.26
0.073021;1039.61;23.61;19.91
0.075021;1038.07;24.24;20.20
0.077021;1036.97;24.87;21.23
0.079021;1034.73;25.50;20.11
0.081021;1035.48;26.14;20.34
0.083021;1034.75;26.77;22.17
0.085021;1030.39;27.40;19.22
0.087021;1028.74;28.02;18.19
0.089021;1032.38;28.65;18.76
0.091021;1026.93;29.28;17.48
0.093021;1030.32;29.91;16.54
0.095021;1028.81;30.53;16.97
0.097021;1026.39;31.16;14.19
0.099021;1025.51;31.79;19.05
0.101021;1023.71;32.41;17.18
0.103021;1024.44;33.03;14.35
0.105021;1020.08;33.66;17.90
0.107021;1018.25;34.28;15.26
0.109021;1019.10;34.90;17.49
0.111021;1019.45;35.52;16.65
0.113021;1021.80;36.14;11.40
0.115021;1016.87;36.77;13.92
0.117021;1013.67;37.38;15.53
0.119021;1017.51;38.00;12.60
0.121021;1012.24;38.62;12.54
0.123021;1010.72;39.24;15.47
0.125021;1011.07;39.85;15.82
0.127021;1006.70;40.47;14.48
0.129021;1012.83;41.09;14.37
0.131021;1005.59;41.70;14.98
0.133021;1007.26;42.31;15.25
0.135021;1004.92;42.93;10.85
0.137021;1005.20;43.54;13.20
0.139021;993.60;44.15;13.75
0.141021;1005.32;44.76;8.79
0.145021;996.80;45.98;13.21
0.147021;995.68;46.59;11.85
0.149021;998.88;47.19;11.28
0.151021;1004.76;47.81;12.71
0.155021;992.41;49.02;14.09
0.157021;990.17;49.63;12.90
0.161021;992.60;50.84;12.83
0.167021;998.79;52.66;9.96
0.169021;988.87;53.26;7.35
0.179021;986.84;56.27;10.73
0.187021;994.70;58.69;7.22
