sep=;
Device ID;LBR-0013797;;
Series No;0042
Shot No;0015

Time (s);Vel (fps);Dist (m);SNR
0.000000;1050.96;0.00;-
0.015021;1041.84;4.79;21.34
0.017021;1041.69;5.42;23.32
0.019021;1040.58;6.06;25.91
0.021021;1039.07;6.69;28.19
0.023021;1038.85;7.32;27.81
0.025021;1037.02;7.96;28.56
0.027021;1035.61;8.59;28.16
0.029021;1034.28;9.22;28.75
0.031021;1034.79;9.85;28.48
0.033021;1033.13;10.48;28.26
0.035021;1032.80;11.11;27.52
0.037021;1032.43;11.74;26.84
0.039021;1030.91;12.37;26.38
0.041021;1029.54;13.00;27.33
0.043021;1027.07;13.62;26.85
0.045021;1027.84;14.25;27.24
0.047021;1026.33;14.88;26.38
0.049021;1024.95;15.50;26.43
0.051021;1022.55;16.13;25.24
0.053021;1022.97;16.75;24.57
0.055021;1020.18;17.37;24.97
0.057021;1020.86;17.99;23.86
0.059021;1019.81;18.62;23.42
0.061021;1019.72;19.24;24.06
0.063021;1017.14;19.86;23.40
0.065021;1016.09;20.48;23.50
0.067021;1016.31;21.10;22.45
0.069021;1013.82;21.72;23.01
0.071021;1012.40;22.33;21.81
0.073021;1011.03;22.95;20.19
0.075021;1010.70;23.57;21.01
0.077021;1010.34;24.18;18.53
0.079021;1009.99;24.80;19.09
0.081021;1005.84;25.41;19.91
0.083021;1007.78;26.03;19.71
0.085021;1005.27;26.64;19.71
0.087021;1003.90;27.25;19.14
0.089021;1004.24;27.86;18.86
0.091021;1003.03;28.48;19.32
0.093021;1002.51;29.09;19.82
0.095021;1002.64;29.70;17.75
0.097021;1000.79;30.31;18.41
0.099021;998.12;30.92;14.73
0.101021;996.07;31.53;16.07
0.103021;999.69;32.14;18.70
0.105021;994.75;32.74;17.40
0.107021;992.39;33.35;16.45
0.109021;991.41;33.95;18.12
0.111021;992.63;34.56;16.57
0.113021;991.51;35.16;15.25
0.115021;992.29;35.77;16.11
0.117021;993.42;36.37;11.85
0.119021;985.83;36.98;16.76
0.121021;987.52;37.58;15.32
0.123021;986.06;38.18;12.72
0.125021;986.96;38.78;15.32
0.127021;985.11;39.38;16.60
0.129021;982.34;39.98;13.39
0.131021;983.94;40.58;11.94
0.133021;982.97;41.18;16.74
0.135021;979.31;41.78;13.07
0.137021;976.66;42.37;7.91
0.139021;978.39;42.97;11.94
0.141021;978.92;43.57;10.05
0.143021;976.18;44.16;12.46
0.147021;975.94;45.35;8.95
0.149021;977.89;45.95;12.64
0.151021;975.88;46.54;12.96
0.153021;972.80;47.14;11.03
0.155021;969.27;47.73;11.20
0.157021;968.12;48.32;10.44
0.159021;968.58;48.91;14.36
0.163021;967.33;50.09;11.97
0.165021;975.29;50.68;9.92
0.193021;978.14;59.02;8.70
0.195021;966.41;59.61;9.02
