sep=;
Device ID;LBR-0013797;;
Series No;0042
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;1078.17;0.00;-
0.017021;1067.04;5.56;20.97
0.019021;1067.90;6.21;22.64
0.021021;1068.87;6.86;20.84
0.023021;1067.04;7.51;20.47
0.025021;1062.80;8.16;19.16
0.027021;1062.97;8.81;20.32
0.029021;1064.64;9.45;17.57
0.031021;1064.57;10.10;14.29
0.033021;1058.26;10.75;17.34
0.035021;1056.86;11.39;15.76
0.037021;1055.13;12.04;13.50
0.039021;1054.95;12.68;14.95
0.041021;1060.75;13.33;10.55
0.043021;1055.12;13.97;9.92
0.045021;1042.42;14.61;7.48
0.047021;1055.88;15.25;12.59
0.049021;1046.60;15.89;15.10
0.051021;1057.99;16.53;8.69
0.053021;1049.12;17.17;14.27
0.059021;1043.15;19.09;8.19
0.061021;1041.44;19.72;12.32
0.063021;1048.63;20.36;7.92
0.071021;1045.61;22.91;10.34
0.075021;1036.99;24.18;7.62
0.077021;1035.49;24.82;12.58
0.087021;1035.26;27.97;9.59
0.089021;1039.62;28.60;7.59
0.091021;1032.73;29.24;9.47
0.093021;1022.31;29.86;11.55
0.105021;1010.99;33.58;9.21
0.127021;1000.59;40.32;7.66
0.133021;1005.98;42.16;9.64
0.137021;992.78;43.38;9.14
0.159021;985.24;50.01;8.27
0.165021;974.65;51.80;10.26
0.171021;963.78;53.57;8.20
0.189021;951.38;58.83;8.30
0.191021;943.02;59.41;7.73
