sep=;
Device ID;LBR-0013797;;
Series No;0042
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;1070.14;0.00;-
0.017021;1058.68;5.51;23.84
0.019021;1056.68;6.15;26.80
0.021021;1055.53;6.79;28.91
0.023021;1055.06;7.44;28.76
0.025021;1052.92;8.08;28.74
0.027021;1051.41;8.72;27.89
0.029021;1050.38;9.36;28.67
0.031021;1048.36;10.00;28.73
0.033021;1047.20;10.64;29.15
0.035021;1045.25;11.28;28.66
0.037021;1045.76;11.92;27.80
0.039021;1044.31;12.55;27.45
0.041021;1042.47;13.19;27.19
0.043021;1041.56;13.82;26.22
0.045021;1039.78;14.46;25.98
0.047021;1038.84;15.09;26.75
0.049021;1037.75;15.72;27.42
0.051021;1037.30;16.36;25.05
0.053021;1034.95;16.99;25.33
0.055021;1033.69;17.62;24.49
0.057021;1033.18;18.25;24.85
0.059021;1031.17;18.88;23.47
0.061021;1031.97;19.51;24.40
0.063021;1026.73;20.13;22.93
0.065021;1026.98;20.76;23.16
0.067021;1025.19;21.39;23.69
0.069021;1025.66;22.01;20.22
0.071021;1023.29;22.64;21.02
0.073021;1022.96;23.26;21.25
0.075021;1022.61;23.88;20.41
0.077021;1018.98;24.51;19.39
0.079021;1018.97;25.13;20.87
0.081021;1018.22;25.75;19.61
0.083021;1016.86;26.37;21.28
0.085021;1014.60;26.99;19.42
0.087021;1014.91;27.61;20.25
0.089021;1016.12;28.22;17.76
0.091021;1014.48;28.84;18.60
0.093021;1013.30;29.46;17.77
0.095021;1007.48;30.08;17.79
0.097021;1008.88;30.69;19.24
0.099021;1003.90;31.31;18.59
0.101021;1009.47;31.92;17.88
0.103021;1005.36;32.53;16.80
0.105021;1002.49;33.15;16.19
0.107021;1002.99;33.76;17.61
0.109021;1003.47;34.37;15.30
0.111021;999.92;34.98;12.99
0.113021;995.76;35.59;14.84
0.115021;998.38;36.19;15.67
0.117021;994.90;36.80;16.22
0.119021;999.63;37.41;12.04
0.121021;994.83;38.02;12.30
0.123021;995.99;38.62;14.54
0.125021;990.36;39.23;15.65
0.127021;994.25;39.84;15.02
0.129021;993.81;40.44;15.38
0.131021;988.17;41.05;12.59
0.133021;989.16;41.65;14.24
0.135021;984.14;42.25;11.67
0.137021;988.42;42.85;17.20
0.139021;983.94;43.45;14.12
0.141021;986.80;44.05;11.30
0.143021;988.71;44.65;13.85
0.145021;980.98;45.25;14.19
0.147021;982.79;45.85;17.40
0.149021;982.34;46.45;10.68
0.153021;975.00;47.65;10.76
0.155021;972.47;48.24;10.81
0.159021;969.27;49.42;10.62
0.161021;976.92;50.02;12.19
0.163021;961.33;50.61;12.62
0.173021;974.97;53.56;8.20
0.177021;962.50;54.74;7.07
0.187021;963.27;57.67;11.94
