sep=;
Device ID;LBR-0013797;;
Series No;0002
Shot No;0001

Time (s);Vel (fps);Dist (m);SNR
0.000000;2316.61;0.00;-
0.008021;2309.44;5.64;30.83
0.009021;2301.71;6.35;24.12
0.010021;2305.27;7.05;32.71
0.011021;2302.39;7.75;32.86
0.012021;2301.72;8.45;32.63
0.013021;2302.02;9.15;33.54
0.014021;2298.68;9.86;34.47
0.015021;2298.21;10.56;33.81
0.016021;2295.74;11.26;31.87
0.017021;2298.91;11.96;30.68
0.018021;2293.16;12.66;32.42
0.019021;2293.89;13.36;29.40
0.020021;2294.14;14.05;27.56
0.021021;2287.74;14.75;33.19
0.022021;2287.11;15.45;27.46
0.023021;2287.23;16.15;24.66
0.024021;2286.47;16.84;30.08
0.025021;2286.63;17.54;27.04
0.026021;2286.53;18.24;23.87
0.027021;2285.35;18.93;22.48
0.028021;2282.68;19.63;23.49
0.029021;2278.57;20.33;24.65
0.030021;2280.02;21.02;22.76
0.031021;2280.70;21.72;22.75
0.032021;2277.53;22.41;22.72
0.033021;2275.63;23.10;18.58
0.034021;2275.04;23.80;18.09
0.035021;2271.51;24.49;21.06
0.036021;2275.77;25.18;15.76
0.037021;2268.28;25.88;18.45
0.038021;2269.54;26.57;19.23
0.039021;2269.01;27.26;20.06
0.040021;2272.61;27.95;16.60
0.041021;2264.06;28.64;17.50
0.042021;2267.84;29.33;16.31
0.043021;2262.78;30.02;18.34
0.044021;2263.56;30.71;15.36
0.045021;2259.73;31.40;16.69
0.046021;2261.12;32.09;14.26
0.047021;2260.19;32.78;13.86
0.048021;2260.87;33.47;15.38
0.049021;2260.09;34.16;11.57
0.051021;2251.42;35.53;10.71
0.052021;2252.83;36.22;18.63
0.053021;2253.54;36.91;19.87
0.054021;2248.71;37.59;20.11
0.055021;2249.47;38.28;21.54
0.056021;2247.82;38.96;19.41
0.057021;2249.46;39.65;14.08
0.058021;2238.54;40.33;8.48
0.061021;2243.86;42.38;9.88
0.062021;2244.90;43.07;10.93
0.065021;2241.20;45.12;9.53
0.069021;2231.94;47.85;11.37
0.072021;2230.25;49.89;13.12
0.073021;2230.32;50.57;8.21
0.074021;2222.52;51.24;13.45
0.075021;2224.66;51.92;12.17
0.076021;2219.62;52.60;13.16
0.077021;2223.39;53.28;15.01
0.078021;2218.67;53.95;15.22
0.079021;2220.14;54.63;15.24
0.080021;2220.88;55.31;12.90
0.081021;2215.06;55.98;12.76
0.082021;2222.79;56.66;10.67
0.084021;2212.70;58.01;10.35
