sep=;
Device ID;LBR-0013797;;
Series No;0009
Shot No;0006

Time (s);Vel (fps);Dist (m);SNR
0.000000;2638.77;0.00;-
0.006021;2625.45;4.82;25.11
0.007021;2625.48;5.62;25.32
0.008021;2625.70;6.42;25.24
0.009021;2623.01;7.22;25.51
0.010021;2622.16;8.02;24.09
0.011021;2621.01;8.82;24.21
0.012021;2608.42;9.62;26.61
0.013021;2617.49;10.42;22.70
0.014021;2618.07;11.21;23.42
0.015021;2619.16;12.01;22.42
0.016021;2617.88;12.81;21.62
0.017021;2615.57;13.61;19.55
0.018021;2610.96;14.40;22.68
0.019021;2616.03;15.20;20.14
0.020021;2611.75;16.00;19.85
0.021021;2611.14;16.79;19.08
0.022021;2609.14;17.59;18.33
0.023021;2609.90;18.38;18.91
0.024021;2608.70;19.18;18.80
0.025021;2607.93;19.97;18.25
0.026021;2604.52;20.77;17.20
0.027021;2610.95;21.56;13.44
0.028021;2600.54;22.36;16.77
0.029021;2604.11;23.15;13.90
0.030021;2601.02;23.94;16.55
0.031021;2602.90;24.74;16.18
0.032021;2603.34;25.53;14.01
0.033021;2598.78;26.32;12.14
0.034021;2599.84;27.12;9.65
0.035021;2599.94;27.91;9.47
0.036021;2600.17;28.70;8.65
0.037021;2592.03;29.49;12.90
0.038021;2593.94;30.28;14.27
0.039021;2597.18;31.07;12.67
0.040021;2600.78;31.87;10.40
0.041021;2587.51;32.66;9.01
0.042021;2599.24;33.45;11.09
0.044021;2596.90;35.03;9.17
0.045021;2588.50;35.82;8.31
0.046021;2587.21;36.61;11.50
0.047021;2587.19;37.40;14.01
0.048021;2591.30;38.19;14.16
0.049021;2585.76;38.98;13.57
0.050021;2584.73;39.76;10.45
0.051021;2574.58;40.55;9.71
0.055021;2561.01;43.68;9.03
0.064021;2568.11;50.72;10.74
0.065021;2568.15;51.50;14.41
0.066021;2563.89;52.28;11.03
0.067021;2569.87;53.06;12.08
0.068021;2566.96;53.85;14.06
0.069021;2566.47;54.63;10.52
0.070021;2562.02;55.41;12.28
0.071021;2565.90;56.19;12.24
0.072021;2556.68;56.97;10.57
0.073021;2560.92;57.75;10.82
0.074021;2559.47;58.53;7.67
0.075021;2558.50;59.31;10.37
