sep=;
Device ID;LBR-0013797;;
Series No;0009
Shot No;0008

Time (s);Vel (fps);Dist (m);SNR
0.000000;2680.43;0.00;-
0.007021;2673.09;5.72;26.29
0.008021;2670.93;6.54;26.99
0.009021;2670.96;7.35;27.97
0.010021;2670.25;8.17;26.18
0.011021;2669.55;8.98;27.11
0.012021;2668.93;9.79;25.98
0.013021;2666.23;10.61;24.83
0.014021;2665.19;11.42;25.57
0.015021;2665.18;12.23;23.19
0.016021;2663.02;13.04;23.83
0.017021;2664.31;13.86;22.34
0.018021;2659.11;14.67;25.32
0.019021;2663.53;15.48;21.60
0.020021;2660.11;16.29;22.05
0.021021;2659.00;17.10;21.58
0.022021;2659.03;17.91;20.67
0.023021;2658.22;18.72;19.95
0.024021;2656.46;19.53;21.63
0.025021;2654.34;20.34;20.93
0.026021;2652.59;21.15;19.58
0.027021;2653.70;21.96;11.73
0.028021;2649.03;22.77;18.57
0.029021;2646.63;23.57;18.48
0.030021;2649.04;24.38;19.50
0.031021;2646.87;25.19;16.15
0.032021;2649.38;25.99;15.15
0.033021;2648.05;26.80;17.06
0.034021;2648.08;27.61;11.52
0.035021;2648.33;28.42;13.80
0.036021;2650.62;29.22;13.65
0.037021;2640.36;30.03;17.23
0.038021;2639.40;30.83;14.52
0.039021;2640.38;31.64;7.54
0.040021;2641.51;32.44;13.86
0.041021;2634.84;33.25;13.79
0.042021;2639.08;34.05;10.03
0.044021;2631.40;35.66;8.24
0.045021;2633.69;36.46;9.43
0.046021;2636.51;37.26;12.07
0.047021;2633.04;38.07;16.83
0.048021;2631.43;38.87;16.67
0.049021;2630.74;39.67;14.29
0.050021;2629.03;40.47;15.65
0.051021;2621.81;41.27;13.42
0.055021;2621.07;44.47;8.64
0.057021;2632.77;46.07;10.79
0.058021;2625.14;46.87;7.19
0.062021;2615.36;50.07;8.04
0.063021;2618.61;50.86;11.05
0.064021;2617.02;51.66;12.83
0.065021;2611.09;52.46;15.04
0.066021;2614.73;53.26;12.45
0.067021;2610.26;54.05;15.96
0.068021;2611.10;54.85;14.19
0.069021;2610.69;55.64;16.27
0.070021;2611.03;56.44;15.00
0.071021;2606.47;57.23;12.74
0.072021;2609.29;58.03;11.75
0.073021;2608.01;58.82;13.72
0.074021;2602.17;59.62;8.10
