sep=;
Device ID;LBR-0013797;;
Series No;0046
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2466.64;0.00;-
0.008021;2455.23;6.00;38.19
0.009021;2453.58;6.75;37.55
0.010021;2453.09;7.50;36.61
0.011021;2451.64;8.25;36.79
0.012021;2450.76;8.99;35.69
0.013021;2450.78;9.74;35.02
0.014021;2449.03;10.49;34.39
0.015021;2447.51;11.23;33.50
0.016021;2441.85;11.98;33.65
0.017021;2441.80;12.72;32.37
0.018021;2444.00;13.47;28.39
0.019021;2440.05;14.21;32.35
0.020021;2438.10;14.96;32.74
0.021021;2446.07;15.70;23.27
0.022021;2436.23;16.44;31.78
0.023021;2435.30;17.19;29.77
0.024021;2441.72;17.93;22.34
0.026021;2429.44;19.42;33.66
0.027021;2427.79;20.16;28.68
0.028021;2427.11;20.90;25.98
0.029021;2433.47;21.64;17.72
0.030021;2427.47;22.38;23.16
0.031021;2426.07;23.12;26.74
0.032021;2428.85;23.86;23.90
0.033021;2425.46;24.60;22.33
0.034021;2422.89;25.33;22.76
0.035021;2418.21;26.07;19.70
0.036021;2427.39;26.81;17.24
0.037021;2421.89;27.55;21.34
0.038021;2418.72;28.29;21.38
0.039021;2422.82;29.03;18.47
0.040021;2418.14;29.76;14.20
0.041021;2417.28;30.50;18.20
0.042021;2411.03;31.24;25.21
0.043021;2413.16;31.97;18.93
0.044021;2418.27;32.71;12.89
0.045021;2416.42;33.44;11.66
0.046021;2407.97;34.18;19.68
0.047021;2405.73;34.91;18.69
0.048021;2399.73;35.65;11.51
0.049021;2403.54;36.38;15.80
0.050021;2404.84;37.11;19.74
0.051021;2402.20;37.84;19.60
0.052021;2402.18;38.58;14.53
0.053021;2394.15;39.31;11.17
0.054021;2396.66;40.04;17.92
0.055021;2397.55;40.77;24.53
0.056021;2395.72;41.50;25.33
0.057021;2397.95;42.23;21.59
0.058021;2396.10;42.96;20.26
0.059021;2395.70;43.69;17.39
0.060021;2393.38;44.42;14.63
0.061021;2391.87;45.15;18.30
0.062021;2393.22;45.88;17.18
0.063021;2391.15;46.61;15.73
0.064021;2388.92;47.34;15.43
0.065021;2389.38;48.06;12.92
0.067021;2400.00;49.52;10.17
0.070021;2405.63;51.72;7.67
0.071021;2415.22;52.45;9.21
0.072021;2428.20;53.19;8.13
0.080021;2426.85;59.11;7.91
