sep=;
Device ID;LBR-0013797;;
Series No;0006
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2529.06;0.00;-
0.006021;2516.86;4.62;28.15
0.007021;2512.20;5.38;37.05
0.008021;2511.76;6.15;34.91
0.009021;2510.84;6.91;37.46
0.010021;2508.11;7.68;36.47
0.011021;2507.18;8.44;31.45
0.012021;2501.48;9.21;33.18
0.013021;2505.76;9.97;32.00
0.014021;2502.65;10.73;36.03
0.015021;2504.54;11.49;31.77
0.016021;2498.36;12.26;32.91
0.017021;2501.05;13.02;32.32
0.018021;2495.93;13.78;33.89
0.019021;2492.64;14.54;33.90
0.020021;2493.49;15.30;23.76
0.021021;2488.76;16.06;35.29
0.022021;2493.09;16.82;28.85
0.023021;2492.47;17.58;24.23
0.024021;2489.36;18.34;29.06
0.025021;2488.19;19.10;28.74
0.026021;2487.95;19.86;28.01
0.027021;2486.74;20.61;26.11
0.028021;2483.13;21.37;26.95
0.029021;2485.74;22.13;22.94
0.030021;2477.36;22.88;26.03
0.031021;2482.08;23.64;24.23
0.032021;2475.91;24.40;23.27
0.033021;2476.82;25.15;25.56
0.034021;2472.89;25.90;25.55
0.035021;2473.62;26.66;22.32
0.036021;2473.50;27.41;22.95
0.037021;2470.85;28.17;19.80
0.038021;2470.26;28.92;19.48
0.039021;2470.71;29.67;16.81
0.040021;2465.74;30.42;19.58
0.041021;2467.04;31.18;19.87
0.042021;2464.52;31.93;14.34
0.043021;2462.92;32.68;19.97
0.044021;2458.18;33.43;24.68
0.045021;2454.97;34.18;25.10
0.046021;2457.63;34.93;24.51
0.047021;2450.89;35.67;20.31
0.048021;2458.56;36.42;13.66
0.049021;2455.61;37.17;10.92
0.050021;2453.40;37.92;15.29
0.051021;2451.09;38.67;15.80
0.052021;2450.45;39.41;15.39
0.053021;2450.93;40.16;12.35
0.054021;2447.41;40.91;16.66
0.055021;2442.85;41.65;17.79
0.056021;2443.39;42.40;13.39
0.057021;2439.91;43.14;16.09
0.058021;2442.02;43.89;18.39
0.059021;2439.14;44.63;22.94
0.060021;2437.80;45.37;23.20
0.061021;2435.38;46.12;21.43
0.062021;2434.68;46.86;20.64
0.063021;2432.11;47.60;21.29
0.064021;2432.00;48.34;20.88
0.065021;2429.28;49.08;18.96
0.066021;2427.51;49.82;18.16
0.067021;2430.87;50.56;17.10
0.068021;2424.04;51.30;16.48
0.069021;2426.07;52.04;12.75
0.070021;2417.78;52.78;8.65
0.071021;2415.50;53.52;8.56
