sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2546.58;0.00;-
0.007021;2530.29;5.42;38.42
0.008021;2529.29;6.20;37.71
0.009021;2526.62;6.97;36.26
0.010021;2525.25;7.74;37.09
0.011021;2523.12;8.50;36.18
0.012021;2524.47;9.27;30.73
0.013021;2519.31;10.04;40.41
0.014021;2516.91;10.81;38.80
0.015021;2514.67;11.58;37.83
0.016021;2512.68;12.34;37.65
0.017021;2510.68;13.11;37.47
0.018021;2508.47;13.87;36.50
0.019021;2506.33;14.64;34.04
0.020021;2503.33;15.40;33.58
0.021021;2501.20;16.16;33.81
0.022021;2499.96;16.93;32.98
0.023021;2497.49;17.69;30.88
0.024021;2495.79;18.45;31.65
0.025021;2493.99;19.21;30.76
0.026021;2490.80;19.97;30.47
0.027021;2489.36;20.73;29.73
0.028021;2486.98;21.49;29.52
0.029021;2484.30;22.24;28.35
0.030021;2482.92;23.00;27.80
0.031021;2481.21;23.76;27.78
0.032021;2479.73;24.51;27.69
0.033021;2476.23;25.27;26.25
0.034021;2474.66;26.02;25.74
0.035021;2471.61;26.78;25.56
0.036021;2470.37;27.53;24.59
0.037021;2467.01;28.28;24.79
0.038021;2466.15;29.03;24.29
0.039021;2462.29;29.79;23.98
0.040021;2459.93;30.54;24.57
0.041021;2460.02;31.29;23.89
0.042021;2457.87;32.04;23.66
0.043021;2454.99;32.78;23.17
0.044021;2451.76;33.53;22.73
0.045021;2449.63;34.28;22.61
0.046021;2448.93;35.03;18.85
0.047021;2445.03;35.77;19.23
0.048021;2445.32;36.52;19.60
0.049021;2442.57;37.26;20.99
0.050021;2440.27;38.01;17.64
0.051021;2437.55;38.75;18.38
0.052021;2437.00;39.49;20.39
0.053021;2433.68;40.23;19.74
0.054021;2431.20;40.98;17.89
0.055021;2431.23;41.72;19.55
0.056021;2426.99;42.46;18.71
0.057021;2427.17;43.20;18.22
0.058021;2423.47;43.94;18.83
0.059021;2421.85;44.67;19.02
0.060021;2420.23;45.41;16.05
0.061021;2418.67;46.15;15.34
0.062021;2412.37;46.89;16.73
0.063021;2412.95;47.62;17.63
0.064021;2410.14;48.36;16.81
0.065021;2407.15;49.09;16.11
0.066021;2408.92;49.82;17.21
0.067021;2407.07;50.56;17.00
0.068021;2400.78;51.29;15.85
0.069021;2398.02;52.02;14.73
0.070021;2403.19;52.75;11.75
0.071021;2398.81;53.49;13.82
0.072021;2396.31;54.22;12.78
0.073021;2391.33;54.95;13.97
0.074021;2390.46;55.68;16.64
0.075021;2389.37;56.40;15.60
0.076021;2389.44;57.13;13.15
0.077021;2382.15;57.86;13.15
0.078021;2380.59;58.58;15.99
0.079021;2381.43;59.31;13.94
