sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;2595.65;0.00;-
0.007021;2578.69;5.53;39.21
0.008021;2579.20;6.31;32.49
0.009021;2575.77;7.10;40.48
0.010021;2572.75;7.88;41.90
0.011021;2570.94;8.67;41.24
0.012021;2568.46;9.45;40.08
0.013021;2566.54;10.23;38.55
0.014021;2564.25;11.01;37.47
0.015021;2562.39;11.79;37.28
0.016021;2559.92;12.58;36.49
0.017021;2557.84;13.36;36.41
0.018021;2555.73;14.13;34.05
0.019021;2553.72;14.91;32.57
0.020021;2551.58;15.69;32.41
0.021021;2548.98;16.47;31.24
0.022021;2546.89;17.25;31.52
0.023021;2544.99;18.02;30.93
0.024021;2542.19;18.80;30.48
0.025021;2540.30;19.57;30.80
0.026021;2537.44;20.35;28.57
0.027021;2535.94;21.12;28.49
0.028021;2533.85;21.89;27.94
0.029021;2530.85;22.66;27.40
0.030021;2529.60;23.43;26.58
0.031021;2527.15;24.20;25.63
0.032021;2524.70;24.97;25.63
0.033021;2523.27;25.74;25.33
0.034021;2520.82;26.51;25.81
0.035021;2518.95;27.28;24.60
0.036021;2515.74;28.05;23.48
0.037021;2514.08;28.81;23.53
0.038021;2511.88;29.58;23.75
0.039021;2509.40;30.35;22.66
0.040021;2507.72;31.11;22.38
0.041021;2505.60;31.87;21.39
0.042021;2503.74;32.64;22.26
0.043021;2499.50;33.40;22.74
0.044021;2498.11;34.16;20.83
0.045021;2495.07;34.92;20.06
0.046021;2495.30;35.68;19.06
0.047021;2490.51;36.44;19.29
0.048021;2490.07;37.20;19.88
0.049021;2489.45;37.96;18.09
0.050021;2487.05;38.72;18.75
0.051021;2485.21;39.48;18.35
0.052021;2481.77;40.23;18.28
0.053021;2478.46;40.99;16.66
0.054021;2473.64;41.74;16.67
0.055021;2471.28;42.50;14.91
0.056021;2473.54;43.25;16.24
0.057021;2468.15;44.01;18.63
0.058021;2470.67;44.76;20.25
0.059021;2463.02;45.51;16.96
0.060021;2465.68;46.26;16.75
0.061021;2461.10;47.01;17.34
0.062021;2460.10;47.76;14.39
0.063021;2458.17;48.51;17.72
0.064021;2456.89;49.26;15.69
0.065021;2449.61;50.01;16.94
0.066021;2450.31;50.75;15.23
0.067021;2447.95;51.50;16.75
0.068021;2449.55;52.25;12.31
0.069021;2447.57;52.99;13.46
0.070021;2441.27;53.74;15.27
0.071021;2439.59;54.48;16.05
0.072021;2439.92;55.23;16.87
0.073021;2434.23;55.97;12.12
0.074021;2435.26;56.71;14.60
0.075021;2430.18;57.45;13.70
0.076021;2428.89;58.19;14.13
0.077021;2430.93;58.93;11.69
0.078021;2426.76;59.67;10.75
