sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0012

Time (s);Vel (fps);Dist (m);SNR
0.000000;2587.32;0.00;-
0.007021;2568.95;5.51;39.23
0.008021;2567.52;6.29;37.86
0.009021;2565.92;7.07;36.34
0.010021;2570.34;7.86;30.78
0.011021;2561.30;8.64;41.07
0.012021;2558.86;9.42;40.20
0.013021;2556.80;10.20;38.91
0.014021;2554.38;10.98;37.10
0.015021;2552.26;11.76;37.21
0.016021;2549.82;12.53;36.65
0.017021;2547.86;13.31;35.61
0.018021;2545.36;14.09;34.58
0.019021;2543.11;14.86;29.89
0.020021;2540.51;15.64;32.49
0.021021;2538.07;16.41;31.85
0.022021;2536.07;17.18;30.71
0.023021;2533.90;17.96;31.36
0.024021;2531.59;18.73;29.68
0.025021;2529.00;19.50;28.75
0.026021;2526.84;20.27;27.69
0.027021;2525.12;21.04;25.96
0.028021;2522.36;21.81;27.51
0.029021;2519.79;22.58;26.75
0.030021;2518.10;23.35;24.94
0.031021;2514.93;24.11;25.61
0.032021;2513.91;24.88;24.30
0.033021;2509.74;25.65;24.08
0.034021;2508.17;26.41;22.72
0.035021;2506.04;27.17;22.05
0.036021;2503.69;27.94;22.00
0.037021;2501.74;28.70;20.82
0.038021;2499.94;29.46;22.69
0.039021;2498.51;30.22;21.97
0.040021;2493.96;30.99;19.26
0.041021;2491.99;31.75;20.22
0.042021;2492.84;32.51;19.68
0.043021;2489.15;33.26;19.35
0.044021;2486.50;34.02;19.18
0.045021;2482.23;34.78;16.34
0.046021;2482.98;35.54;18.30
0.047021;2478.83;36.29;18.51
0.048021;2479.72;37.05;17.42
0.049021;2476.61;37.80;15.91
0.050021;2473.66;38.56;15.27
0.051021;2471.23;39.31;16.31
0.052021;2468.37;40.06;14.63
0.053021;2466.37;40.82;16.33
0.054021;2466.30;41.57;13.70
0.055021;2460.49;42.32;17.05
0.056021;2459.70;43.07;17.63
0.057021;2459.26;43.82;14.22
0.058021;2450.42;44.57;13.62
0.059021;2449.80;45.31;14.80
0.060021;2451.40;46.06;12.78
0.061021;2449.74;46.81;13.57
0.062021;2449.85;47.55;9.66
0.064021;2437.60;49.04;15.26
0.065021;2442.09;49.79;12.79
0.066021;2434.82;50.53;12.68
0.067021;2437.72;51.27;10.87
0.068021;2436.13;52.02;12.49
0.069021;2427.35;52.76;14.45
0.070021;2428.78;53.50;15.04
0.071021;2430.25;54.24;12.87
0.072021;2421.64;54.98;10.80
0.073021;2427.43;55.72;11.73
0.075021;2422.87;57.20;10.17
0.076021;2412.02;57.93;10.48
0.077021;2409.61;58.67;13.78
0.078021;2415.74;59.40;9.40
