sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0021

Time (s);Vel (fps);Dist (m);SNR
0.000000;2565.25;0.00;-
0.007021;2545.12;5.46;36.46
0.008021;2549.16;6.23;47.10
0.009021;2543.68;7.01;37.99
0.010021;2543.13;7.78;37.07
0.011021;2540.15;8.56;35.48
0.012021;2538.55;9.33;37.80
0.013021;2535.60;10.11;39.85
0.014021;2533.24;10.88;39.55
0.015021;2531.09;11.65;39.66
0.016021;2528.18;12.42;38.89
0.017021;2526.32;13.19;37.88
0.018021;2523.79;13.96;35.97
0.019021;2521.80;14.73;33.97
0.020021;2518.93;15.50;34.89
0.021021;2516.11;16.27;33.84
0.022021;2515.17;17.03;32.82
0.023021;2511.97;17.80;32.80
0.024021;2510.10;18.56;32.34
0.025021;2508.19;19.33;31.23
0.026021;2504.82;20.09;29.70
0.027021;2503.35;20.86;28.65
0.028021;2500.35;21.62;29.43
0.029021;2498.83;22.38;28.11
0.030021;2495.91;23.14;26.69
0.031021;2493.39;23.90;26.61
0.032021;2490.87;24.66;27.70
0.033021;2489.80;25.42;27.41
0.034021;2487.00;26.18;25.12
0.035021;2483.52;26.94;23.52
0.036021;2482.18;27.69;25.33
0.037021;2479.92;28.45;24.77
0.038021;2477.28;29.20;23.74
0.039021;2474.76;29.96;23.43
0.040021;2472.79;30.71;23.05
0.041021;2469.73;31.47;23.06
0.042021;2467.80;32.22;21.90
0.043021;2468.72;32.97;21.23
0.044021;2463.31;33.72;21.72
0.045021;2460.56;34.47;22.22
0.046021;2457.03;35.22;20.24
0.047021;2458.85;35.97;20.06
0.048021;2456.54;36.72;20.39
0.049021;2453.50;37.47;19.19
0.050021;2448.04;38.22;17.17
0.051021;2449.63;38.96;19.23
0.052021;2446.02;39.71;17.65
0.053021;2443.80;40.45;18.12
0.054021;2440.71;41.20;16.64
0.055021;2437.39;41.94;16.39
0.056021;2436.27;42.68;16.74
0.057021;2434.66;43.43;13.94
0.058021;2430.87;44.17;16.83
0.059021;2430.21;44.91;15.55
0.060021;2425.00;45.65;15.47
0.061021;2427.58;46.39;16.41
0.062021;2422.61;47.13;16.62
0.063021;2420.95;47.87;15.65
0.064021;2418.81;48.60;14.23
0.065021;2415.95;49.34;16.96
0.066021;2414.13;50.08;15.06
0.067021;2417.59;50.81;9.89
0.068021;2409.36;51.55;7.98
0.069021;2409.01;52.28;13.76
0.070021;2403.38;53.02;16.55
0.071021;2402.90;53.75;16.45
0.072021;2398.60;54.48;15.34
0.073021;2397.75;55.21;13.61
0.074021;2395.88;55.94;13.66
0.075021;2395.21;56.67;13.39
0.076021;2392.80;57.40;12.04
0.077021;2391.91;58.13;12.58
0.078021;2389.13;58.86;12.23
0.079021;2387.15;59.59;13.51
