sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0013

Time (s);Vel (fps);Dist (m);SNR
0.000000;2555.58;0.00;-
0.007021;2538.86;5.44;37.99
0.008021;2536.19;6.22;37.32
0.009021;2535.41;6.99;36.99
0.010021;2532.40;7.76;36.97
0.011021;2539.52;8.54;31.08
0.012021;2528.62;9.31;41.66
0.013021;2526.62;10.08;40.22
0.014021;2524.14;10.85;38.46
0.015021;2522.37;11.62;38.77
0.016021;2520.27;12.39;38.90
0.017021;2518.25;13.15;37.73
0.018021;2515.99;13.92;35.06
0.019021;2513.65;14.69;34.18
0.020021;2511.64;15.45;33.94
0.021021;2509.27;16.22;34.27
0.022021;2507.00;16.98;33.72
0.023021;2505.45;17.75;32.46
0.024021;2503.22;18.51;31.55
0.025021;2499.89;19.27;30.67
0.026021;2498.77;20.04;30.66
0.027021;2496.72;20.80;30.08
0.028021;2493.93;21.56;28.86
0.029021;2492.08;22.32;29.10
0.030021;2489.70;23.08;28.14
0.031021;2488.00;23.83;27.36
0.032021;2485.90;24.59;27.30
0.033021;2483.70;25.35;25.57
0.034021;2481.10;26.11;26.51
0.035021;2479.83;26.86;25.67
0.036021;2476.96;27.62;25.60
0.037021;2475.25;28.37;23.97
0.038021;2472.15;29.13;24.57
0.039021;2471.59;29.88;23.97
0.040021;2468.95;30.63;23.05
0.041021;2466.74;31.39;22.34
0.042021;2463.71;32.14;21.98
0.043021;2462.72;32.89;22.50
0.044021;2458.24;33.64;21.70
0.045021;2457.49;34.39;20.87
0.046021;2456.39;35.14;21.03
0.047021;2454.43;35.88;20.85
0.048021;2452.58;36.63;21.04
0.049021;2448.77;37.38;20.97
0.050021;2446.62;38.12;19.76
0.051021;2445.79;38.87;16.45
0.052021;2440.46;39.62;20.16
0.053021;2439.53;40.36;17.98
0.054021;2440.68;41.10;17.61
0.055021;2436.36;41.85;18.62
0.056021;2435.43;42.59;18.70
0.057021;2430.61;43.33;15.92
0.058021;2430.32;44.07;16.73
0.059021;2423.45;44.81;17.27
0.060021;2428.22;45.55;15.68
0.061021;2425.16;46.29;14.88
0.062021;2420.99;47.03;13.37
0.063021;2421.91;47.77;17.42
0.064021;2418.71;48.50;17.71
0.065021;2418.05;49.24;13.13
0.066021;2417.30;49.98;14.80
0.067021;2409.86;50.71;11.54
0.068021;2414.28;51.45;14.08
0.069021;2404.82;52.18;15.70
0.070021;2405.75;52.92;15.31
0.071021;2400.62;53.65;17.19
0.072021;2402.13;54.38;12.56
0.073021;2400.91;55.11;14.95
0.074021;2396.37;55.84;12.13
0.075021;2398.24;56.57;14.19
0.076021;2389.14;57.30;14.85
0.077021;2391.70;58.03;13.88
0.078021;2388.87;58.76;12.70
