sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0017

Time (s);Vel (fps);Dist (m);SNR
0.000000;2532.40;0.00;-
0.007021;2517.07;5.39;38.32
0.008021;2515.20;6.16;36.21
0.009021;2514.04;6.93;37.48
0.010021;2511.52;7.69;36.36
0.011021;2510.29;8.46;33.03
0.012021;2508.78;9.22;36.16
0.013021;2505.47;9.99;39.38
0.014021;2503.40;10.75;38.42
0.015021;2501.95;11.51;37.81
0.016021;2499.50;12.27;38.57
0.017021;2497.66;13.04;36.69
0.018021;2495.52;13.80;34.92
0.019021;2493.15;14.56;34.14
0.020021;2491.44;15.32;33.22
0.021021;2489.19;16.08;34.22
0.022021;2486.75;16.83;32.26
0.023021;2485.11;17.59;30.87
0.024021;2482.56;18.35;31.38
0.025021;2479.96;19.11;29.74
0.026021;2479.10;19.86;30.50
0.027021;2476.56;20.62;29.12
0.028021;2475.09;21.37;27.25
0.029021;2472.45;22.12;28.36
0.030021;2470.50;22.88;27.31
0.031021;2468.82;23.63;27.38
0.032021;2466.30;24.38;26.39
0.033021;2464.01;25.13;25.67
0.034021;2461.73;25.89;25.70
0.035021;2460.56;26.64;24.93
0.036021;2457.78;27.38;23.43
0.037021;2456.46;28.13;22.99
0.038021;2453.76;28.88;22.68
0.039021;2452.23;29.63;23.63
0.040021;2450.91;30.38;23.52
0.041021;2448.14;31.12;20.92
0.042021;2443.86;31.87;19.53
0.043021;2443.57;32.61;19.12
0.044021;2440.43;33.36;20.13
0.045021;2437.96;34.10;18.98
0.046021;2437.55;34.84;19.12
0.047021;2434.79;35.59;20.30
0.048021;2434.54;36.33;16.63
0.049021;2431.51;37.07;16.84
0.050021;2429.81;37.81;17.43
0.051021;2427.17;38.55;17.32
0.052021;2424.34;39.29;14.48
0.053021;2424.14;40.03;16.88
0.054021;2420.18;40.77;18.82
0.055021;2418.24;41.51;17.24
0.056021;2417.72;42.24;16.09
0.057021;2415.79;42.98;14.81
0.058021;2412.93;43.72;14.08
0.059021;2413.13;44.45;15.18
0.060021;2407.48;45.19;16.35
0.061021;2408.60;45.92;15.00
0.062021;2404.66;46.65;16.01
0.063021;2404.25;47.39;12.73
0.064021;2398.85;48.12;12.13
0.065021;2400.40;48.85;14.75
0.066021;2394.95;49.58;14.26
0.067021;2394.64;50.31;13.58
0.068021;2392.62;51.04;8.19
0.069021;2388.79;51.77;12.40
0.070021;2380.83;52.50;11.16
0.071021;2379.28;53.22;9.47
0.072021;2387.74;53.95;12.71
0.073021;2383.72;54.67;9.38
0.074021;2377.93;55.40;12.75
0.075021;2376.28;56.12;10.28
0.077021;2372.72;57.57;9.10
0.078021;2371.53;58.30;11.85
0.079021;2368.88;59.02;11.06
0.080021;2369.96;59.74;11.79
