sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0019

Time (s);Vel (fps);Dist (m);SNR
0.000000;2563.03;0.00;-
0.006021;2549.23;4.68;46.44
0.007021;2546.22;5.45;39.32
0.008021;2543.56;6.23;39.57
0.009021;2540.62;7.00;36.38
0.010021;2543.06;7.78;31.20
0.011021;2536.54;8.55;40.98
0.012021;2533.97;9.33;40.74
0.013021;2532.00;10.10;40.50
0.014021;2530.00;10.87;40.19
0.015021;2527.90;11.64;39.02
0.016021;2525.87;12.41;37.83
0.017021;2523.12;13.18;37.44
0.018021;2521.19;13.95;36.80
0.019021;2519.07;14.72;35.06
0.020021;2517.13;15.48;34.07
0.021021;2514.65;16.25;33.57
0.022021;2512.38;17.02;33.39
0.023021;2510.62;17.78;34.06
0.024021;2507.90;18.55;32.19
0.025021;2505.72;19.31;30.36
0.026021;2503.89;20.08;30.26
0.027021;2500.89;20.84;30.14
0.028021;2499.85;21.60;30.10
0.029021;2496.26;22.36;28.36
0.030021;2494.84;23.12;26.81
0.031021;2492.13;23.88;28.55
0.032021;2490.34;24.64;27.44
0.033021;2488.49;25.40;27.20
0.034021;2485.54;26.16;25.74
0.035021;2484.50;26.92;25.08
0.036021;2480.56;27.67;25.41
0.037021;2480.11;28.43;25.82
0.038021;2476.26;29.18;24.87
0.039021;2475.06;29.94;23.58
0.040021;2471.56;30.69;23.82
0.041021;2469.31;31.45;24.10
0.042021;2468.03;32.20;23.45
0.043021;2466.48;32.95;22.28
0.044021;2463.24;33.70;21.90
0.045021;2461.19;34.45;21.76
0.046021;2461.58;35.20;20.46
0.047021;2456.97;35.95;20.19
0.048021;2454.00;36.70;19.90
0.049021;2453.12;37.45;19.42
0.050021;2451.13;38.20;20.18
0.051021;2451.91;38.94;19.71
0.052021;2445.84;39.69;19.66
0.053021;2440.52;40.43;17.85
0.054021;2441.06;41.18;19.24
0.055021;2441.61;41.92;16.38
0.056021;2437.16;42.67;18.36
0.057021;2435.67;43.41;16.13
0.058021;2433.51;44.15;15.15
0.059021;2434.07;44.89;15.21
0.060021;2427.88;45.63;18.06
0.061021;2429.74;46.37;17.61
0.062021;2426.04;47.11;17.02
0.063021;2421.69;47.85;12.88
0.064021;2423.17;48.59;15.39
0.065021;2413.69;49.33;16.78
0.066021;2419.43;50.06;15.76
0.067021;2413.72;50.80;13.99
0.068021;2413.07;51.54;15.45
0.069021;2410.89;52.27;13.88
0.070021;2408.99;53.01;13.93
0.071021;2406.00;53.74;15.87
0.072021;2409.05;54.47;14.44
0.073021;2401.94;55.21;17.99
0.074021;2397.72;55.94;15.07
0.075021;2397.10;56.67;13.99
0.076021;2394.67;57.40;13.43
0.077021;2398.95;58.13;13.86
0.078021;2390.99;58.86;14.23
0.079021;2391.27;59.59;12.24
