sep=;
Device ID;LBR-0013797;;
Series No;0043
Shot No;0016

Time (s);Vel (fps);Dist (m);SNR
0.000000;2577.66;0.00;-
0.007021;2559.68;5.49;37.87
0.008021;2557.95;6.27;38.58
0.009021;2555.63;7.04;37.83
0.010021;2562.25;7.82;31.73
0.011021;2551.34;8.60;42.43
0.012021;2548.84;9.38;41.03
0.013021;2546.60;10.16;40.08
0.014021;2544.53;10.93;38.73
0.015021;2542.35;11.71;38.57
0.016021;2540.09;12.48;38.28
0.017021;2537.91;13.26;37.05
0.018021;2535.71;14.03;35.79
0.019021;2533.35;14.80;34.90
0.020021;2531.42;15.57;34.29
0.021021;2528.95;16.35;33.71
0.022021;2526.22;17.12;32.94
0.023021;2524.36;17.89;32.20
0.024021;2521.86;18.66;31.75
0.025021;2519.92;19.42;31.31
0.026021;2517.53;20.19;29.87
0.027021;2515.01;20.96;29.17
0.028021;2513.25;21.72;29.61
0.029021;2510.49;22.49;28.33
0.030021;2508.46;23.26;28.09
0.031021;2506.17;24.02;27.05
0.032021;2503.66;24.78;27.09
0.033021;2501.47;25.55;26.47
0.034021;2498.73;26.31;27.24
0.035021;2497.02;27.07;24.10
0.036021;2495.36;27.83;23.96
0.037021;2491.49;28.59;24.31
0.038021;2490.44;29.35;24.40
0.039021;2488.36;30.11;22.60
0.040021;2485.58;30.87;22.59
0.041021;2483.01;31.62;23.19
0.042021;2482.72;32.38;23.18
0.043021;2479.50;33.14;21.33
0.044021;2477.25;33.89;21.83
0.045021;2475.24;34.65;19.61
0.046021;2471.88;35.40;20.91
0.047021;2470.51;36.15;20.13
0.048021;2469.65;36.91;17.23
0.049021;2463.36;37.66;19.48
0.050021;2464.27;38.41;19.39
0.051021;2460.57;39.16;19.49
0.052021;2458.88;39.91;17.21
0.053021;2458.93;40.66;18.58
0.054021;2452.84;41.41;17.06
0.055021;2449.50;42.15;19.00
0.056021;2448.88;42.90;15.28
0.057021;2449.21;43.65;17.00
0.058021;2447.72;44.39;17.80
0.059021;2441.41;45.14;15.35
0.060021;2441.97;45.88;15.75
0.061021;2438.49;46.63;17.04
0.062021;2439.86;47.37;15.31
0.063021;2432.52;48.11;16.22
0.064021;2430.31;48.85;17.81
0.065021;2430.03;49.59;15.57
0.066021;2427.03;50.33;15.35
0.067021;2430.58;51.08;11.57
0.068021;2428.12;51.82;14.43
0.069021;2419.77;52.55;16.71
0.070021;2418.12;53.29;15.16
0.071021;2424.39;54.03;12.45
0.072021;2417.45;54.77;7.15
0.073021;2412.60;55.50;13.30
0.074021;2413.50;56.24;12.67
0.075021;2410.54;56.97;10.92
0.076021;2410.74;57.71;8.57
0.077021;2406.13;58.44;7.57
0.078021;2396.43;59.18;9.03
0.079021;2401.02;59.91;11.89
