sep=;
Device ID;LBR-0013797;;
Series No;0044
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;2421.35;0.00;-
0.008021;2406.21;5.89;36.18
0.009021;2405.46;6.63;34.82
0.010021;2403.05;7.36;37.00
0.011021;2409.15;8.09;31.00
0.012021;2400.31;8.83;39.66
0.013021;2398.93;9.56;37.19
0.014021;2397.47;10.29;35.71
0.015021;2395.46;11.02;34.25
0.016021;2394.20;11.75;33.84
0.017021;2392.58;12.48;33.21
0.018021;2390.74;13.21;31.77
0.019021;2389.46;13.94;30.37
0.020021;2387.38;14.66;29.17
0.021021;2385.53;15.39;28.12
0.022021;2383.92;16.12;27.93
0.023021;2382.30;16.84;27.51
0.024021;2380.61;17.57;26.44
0.025021;2379.48;18.30;24.62
0.026021;2378.22;19.02;25.63
0.027021;2375.35;19.75;23.50
0.028021;2374.91;20.47;22.86
0.029021;2372.20;21.19;22.73
0.030021;2370.19;21.92;21.59
0.031021;2368.69;22.64;21.68
0.032021;2366.04;23.36;20.66
0.033021;2367.30;24.08;19.63
0.034021;2362.25;24.80;19.86
0.035021;2363.05;25.52;18.06
0.036021;2359.64;26.24;19.21
0.037021;2360.23;26.96;18.98
0.038021;2357.86;27.68;18.57
0.039021;2359.20;28.40;15.40
0.040021;2357.35;29.12;16.06
0.041021;2351.98;29.83;16.80
0.042021;2354.38;30.55;16.33
0.043021;2350.20;31.27;15.47
0.044021;2346.29;31.98;14.81
0.045021;2347.28;32.70;13.67
0.046021;2342.26;33.41;12.93
0.047021;2344.18;34.13;14.20
0.048021;2341.25;34.84;11.73
0.050021;2335.14;36.27;11.02
0.051021;2341.38;36.98;12.90
0.052021;2338.80;37.69;9.11
0.053021;2331.19;38.41;14.18
0.054021;2332.82;39.12;11.03
0.055021;2328.85;39.83;9.73
0.056021;2331.19;40.54;8.83
0.057021;2329.84;41.25;8.90
0.058021;2329.04;41.96;11.73
0.059021;2320.45;42.67;10.20
0.062021;2322.47;44.79;7.82
0.063021;2313.18;45.50;7.23
0.064021;2321.47;46.20;10.59
0.065021;2337.77;46.91;7.87
0.073021;2342.97;52.62;7.29
0.076021;2328.30;54.75;9.84
