sep=;
Device ID;LBR-0013797;;
Series No;0044
Shot No;0015

Time (s);Vel (fps);Dist (m);SNR
0.000000;2414.92;0.00;-
0.008021;2399.65;5.86;23.62
0.009021;2395.78;6.60;34.69
0.010021;2392.48;7.33;33.08
0.011021;2391.38;8.05;33.62
0.012021;2390.17;8.78;31.14
0.013021;2388.18;9.51;31.00
0.014021;2386.60;10.24;29.62
0.015021;2385.11;10.97;28.20
0.016021;2380.24;11.69;21.78
0.017021;2382.45;12.42;26.86
0.018021;2380.07;13.14;26.24
0.019021;2379.29;13.87;21.71
0.020021;2374.86;14.59;21.97
0.021021;2376.06;15.32;21.64
0.022021;2374.65;16.04;21.65
0.023021;2372.42;16.77;19.39
0.024021;2370.89;17.49;17.76
0.025021;2369.60;18.21;17.87
0.026021;2367.24;18.93;17.53
0.027021;2365.72;19.65;16.84
0.028021;2365.51;20.38;16.44
0.029021;2359.38;21.10;17.50
0.030021;2361.45;21.81;15.52
0.031021;2362.34;22.53;15.48
0.032021;2355.86;23.25;15.17
0.033021;2360.75;23.97;10.05
0.034021;2351.04;24.69;9.39
0.035021;2350.96;25.41;10.90
0.036021;2353.54;26.12;9.99
0.037021;2349.03;26.84;13.90
0.038021;2347.07;27.56;9.16
0.039021;2349.17;28.27;11.88
0.040021;2341.75;28.99;7.75
0.043021;2342.05;31.13;8.96
0.044021;2337.00;31.84;8.82
0.045021;2344.59;32.56;8.79
