sep=;
Device ID;LBR-0013797;;
Series No;0044
Shot No;0012

Time (s);Vel (fps);Dist (m);SNR
0.000000;2468.69;0.00;-
0.008021;2453.48;6.00;28.80
0.009021;2445.99;6.74;40.63
0.010021;2443.38;7.49;38.65
0.011021;2442.43;8.23;38.84
0.012021;2440.97;8.98;37.45
0.013021;2438.75;9.72;36.89
0.014021;2437.54;10.46;35.74
0.015021;2435.39;11.21;34.04
0.016021;2434.10;11.95;31.13
0.017021;2432.37;12.69;32.32
0.018021;2430.35;13.43;31.81
0.019021;2429.55;14.17;29.36
0.020021;2426.81;14.91;28.69
0.021021;2425.53;15.65;28.05
0.022021;2423.49;16.39;28.74
0.023021;2422.36;17.13;26.43
0.024021;2421.80;17.87;23.49
0.025021;2418.19;18.60;22.60
0.026021;2418.01;19.34;23.76
0.027021;2415.63;20.08;21.48
0.028021;2412.41;20.81;22.97
0.029021;2412.80;21.55;21.74
0.030021;2409.93;22.28;20.84
0.031021;2409.05;23.02;22.00
0.032021;2407.33;23.75;19.43
0.033021;2405.87;24.49;17.12
0.034021;2402.32;25.22;18.00
0.035021;2401.54;25.95;17.83
0.036021;2398.89;26.68;17.90
0.037021;2399.63;27.41;17.92
0.038021;2396.65;28.14;12.29
0.039021;2394.58;28.87;15.95
0.040021;2391.14;29.60;15.65
0.041021;2388.54;30.33;16.29
0.042021;2387.02;31.06;14.98
0.043021;2385.33;31.79;12.52
0.044021;2374.53;32.51;8.21
0.045021;2384.18;33.24;13.07
0.046021;2392.70;33.97;11.48
0.047021;2378.53;34.69;9.80
0.048021;2381.47;35.42;14.66
0.049021;2377.70;36.14;11.57
0.050021;2378.17;36.87;14.35
0.051021;2378.35;37.59;8.07
0.052021;2382.24;38.32;11.20
0.053021;2371.80;39.04;7.61
0.054021;2366.85;39.77;7.22
0.055021;2362.80;40.49;8.69
0.057021;2363.14;41.93;10.78
0.058021;2361.51;42.65;7.05
0.059021;2356.79;43.37;9.38
0.060021;2358.93;44.09;9.53
0.061021;2356.28;44.80;9.68
0.062021;2361.48;45.52;9.39
0.063021;2357.67;46.24;7.87
0.068021;2342.38;49.82;7.35
0.069021;2349.63;50.54;9.39
0.078021;2349.14;56.98;7.37
