sep=;
Device ID;LBR-0013797;;
Series No;0044
Shot No;0008

Time (s);Vel (fps);Dist (m);SNR
0.000000;2394.18;0.00;-
0.008021;2379.52;5.83;34.01
0.009021;2378.69;6.55;34.62
0.010021;2380.41;7.28;30.90
0.011021;2375.00;8.00;34.98
0.012021;2373.60;8.73;35.11
0.013021;2371.97;9.45;33.86
0.014021;2370.10;10.17;33.30
0.015021;2368.51;10.89;32.32
0.016021;2367.37;11.62;31.31
0.017021;2366.03;12.34;29.76
0.018021;2363.74;13.06;27.66
0.019021;2362.37;13.78;27.23
0.020021;2359.94;14.50;26.83
0.021021;2359.52;15.22;26.99
0.022021;2357.22;15.94;25.75
0.023021;2356.60;16.65;23.33
0.024021;2353.58;17.37;21.93
0.025021;2353.02;18.09;22.57
0.026021;2349.07;18.81;22.23
0.027021;2351.20;19.52;20.58
0.028021;2348.93;20.24;21.13
0.029021;2348.03;20.95;20.17
0.030021;2342.74;21.67;19.74
0.031021;2342.93;22.38;18.78
0.032021;2341.44;23.10;18.28
0.033021;2338.49;23.81;17.02
0.034021;2341.15;24.52;16.95
0.035021;2336.76;25.24;16.27
0.036021;2334.49;25.95;16.16
0.037021;2333.56;26.66;15.26
0.038021;2330.33;27.37;13.93
0.039021;2328.60;28.08;14.04
0.040021;2329.38;28.79;15.20
0.041021;2322.31;29.50;12.15
0.042021;2320.57;30.21;14.92
0.043021;2324.07;30.92;11.37
0.044021;2321.65;31.62;12.57
0.045021;2319.42;32.33;11.22
0.046021;2314.39;33.04;12.98
0.047021;2323.65;33.74;12.51
0.049021;2310.06;35.16;10.90
0.050021;2312.10;35.86;10.55
0.051021;2308.77;36.56;10.82
0.053021;2305.38;37.97;11.59
0.056021;2300.34;40.08;9.32
0.057021;2291.46;40.78;7.29
0.059021;2283.39;42.17;9.13
0.060021;2277.14;42.87;9.22
0.062021;2293.48;44.26;10.35
0.063021;2299.38;44.96;9.41
0.075021;2291.59;53.35;9.46
0.076021;2286.20;54.05;11.80
0.077021;2280.43;54.75;7.45
0.078021;2290.78;55.45;7.78
