sep=;
Device ID;LBR-0013797;;
Series No;0005
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2480.09;0.00;-
0.008021;2468.24;6.03;35.04
0.009021;2466.97;6.79;35.66
0.010021;2465.13;7.54;33.72
0.011021;2463.81;8.29;31.19
0.012021;2464.73;9.04;31.36
0.013021;2465.91;9.79;30.85
0.014021;2461.08;10.54;34.94
0.015021;2458.68;11.29;33.63
0.016021;2457.54;12.04;31.22
0.017021;2456.34;12.79;33.67
0.018021;2455.81;13.54;30.45
0.019021;2450.55;14.29;34.67
0.020021;2451.51;15.03;24.34
0.021021;2447.28;15.78;31.20
0.022021;2448.11;16.53;31.05
0.023021;2451.29;17.27;24.58
0.024021;2447.72;18.02;25.30
0.025021;2446.81;18.77;25.65
0.026021;2442.82;19.51;26.97
0.027021;2439.90;20.26;26.11
0.028021;2441.92;21.00;25.97
0.029021;2439.13;21.74;25.92
0.030021;2440.65;22.49;19.44
0.031021;2435.31;23.23;25.20
0.032021;2439.94;23.97;19.53
0.033021;2435.39;24.72;24.26
0.034021;2433.75;25.46;24.20
0.035021;2430.98;26.20;23.04
0.036021;2431.40;26.94;21.89
0.037021;2431.54;27.68;19.98
0.038021;2429.91;28.42;20.10
0.039021;2428.96;29.16;18.03
0.040021;2424.54;29.90;12.44
0.041021;2426.76;30.64;17.03
0.042021;2423.42;31.38;14.36
0.043021;2425.92;32.12;11.83
0.044021;2421.35;32.86;19.89
0.045021;2418.41;33.60;21.70
0.046021;2416.29;34.33;24.09
0.047021;2414.73;35.07;23.18
0.048021;2413.48;35.81;18.69
0.049021;2411.31;36.54;16.18
0.050021;2427.40;37.28;8.95
0.051021;2416.36;38.02;7.84
0.052021;2410.46;38.75;17.93
0.053021;2407.39;39.49;11.94
0.054021;2411.05;40.22;8.70
0.055021;2407.04;40.95;9.83
0.056021;2407.85;41.69;13.20
0.057021;2404.63;42.42;14.08
0.058021;2403.42;43.15;12.60
0.059021;2402.08;43.89;17.49
0.060021;2398.81;44.62;18.47
0.061021;2399.73;45.35;19.99
0.062021;2396.51;46.08;18.71
0.063021;2393.26;46.81;19.84
0.064021;2393.76;47.54;19.19
0.065021;2392.52;48.27;16.97
0.066021;2391.80;49.00;16.10
0.067021;2391.82;49.73;16.52
0.068021;2387.74;50.46;13.07
0.069021;2388.08;51.18;15.53
0.070021;2389.40;51.91;12.63
0.072021;2395.09;53.37;9.62
0.075021;2397.03;55.56;8.85
0.076021;2400.16;56.29;8.27
