sep=;
Device ID;LBR-0013797;;
Series No;0005
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2435.35;0.00;-
0.008021;2424.06;5.93;34.37
0.009021;2424.36;6.67;36.13
0.010021;2422.11;7.41;37.22
0.011021;2420.53;8.15;34.39
0.012021;2420.50;8.89;34.29
0.013021;2418.51;9.62;32.40
0.014021;2418.28;10.36;37.30
0.015021;2414.97;11.10;34.33
0.016021;2415.81;11.83;32.31
0.017021;2413.03;12.57;35.20
0.018021;2414.49;13.31;30.46
0.019021;2408.42;14.04;35.70
0.020021;2406.63;14.78;30.02
0.021021;2406.34;15.51;30.54
0.022021;2404.64;16.24;32.71
0.023021;2407.38;16.98;27.36
0.024021;2406.40;17.71;26.73
0.025021;2404.23;18.44;26.17
0.026021;2402.00;19.17;29.99
0.027021;2401.43;19.91;28.28
0.028021;2400.54;20.64;28.69
0.029021;2397.09;21.37;28.53
0.030021;2398.80;22.10;22.93
0.031021;2392.46;22.83;28.76
0.032021;2395.73;23.56;23.23
0.033021;2392.42;24.29;24.43
0.034021;2391.26;25.02;25.76
0.035021;2390.91;25.75;25.07
0.036021;2388.23;26.48;25.49
0.037021;2388.51;27.20;22.38
0.038021;2387.55;27.93;20.40
0.039021;2384.12;28.66;21.48
0.040021;2383.99;29.39;17.53
0.041021;2382.69;30.11;18.55
0.042021;2381.81;30.84;19.22
0.043021;2381.90;31.56;17.73
0.044021;2380.78;32.29;15.00
0.045021;2376.29;33.02;21.26
0.046021;2375.47;33.74;24.34
0.047021;2373.39;34.46;26.95
0.048021;2371.76;35.19;26.78
0.049021;2372.71;35.91;22.75
0.050021;2372.50;36.63;16.94
0.052021;2365.03;38.08;13.87
0.053021;2366.35;38.80;13.63
0.054021;2363.87;39.52;15.09
0.055021;2359.75;40.24;11.68
0.056021;2362.78;40.96;11.05
0.057021;2361.84;41.68;17.33
0.058021;2361.37;42.40;18.88
0.059021;2360.70;43.12;16.02
0.060021;2358.14;43.84;18.90
0.061021;2355.20;44.56;19.51
0.062021;2354.40;45.27;22.12
0.063021;2354.02;45.99;21.88
0.064021;2350.97;46.71;23.24
0.065021;2351.99;47.42;21.44
0.066021;2349.34;48.14;21.43
0.067021;2348.83;48.86;19.86
0.068021;2345.60;49.57;17.00
0.069021;2348.26;50.29;17.88
0.070021;2343.23;51.00;15.25
0.071021;2343.87;51.72;14.40
0.072021;2343.91;52.43;10.52
0.073021;2349.24;53.15;8.02
0.076021;2336.51;55.29;7.36
0.077021;2339.61;56.00;9.48
0.082021;2328.93;59.56;7.19
