sep=;
Device ID;LBR-0013797;;
Series No;0050
Shot No;0013

Time (s);Vel (fps);Dist (m);SNR
0.000000;2487.55;0.00;-
0.008021;2476.75;6.05;40.63
0.009021;2475.94;6.81;40.31
0.010021;2474.48;7.56;39.48
0.011021;2473.08;8.32;38.93
0.012021;2471.69;9.07;37.92
0.013021;2470.85;9.82;37.41
0.014021;2469.14;10.58;36.33
0.015021;2467.60;11.33;34.57
0.016021;2467.26;12.08;34.34
0.017021;2466.29;12.83;32.69
0.018021;2465.76;13.58;30.82
0.019021;2461.59;14.34;32.31
0.020021;2461.86;15.09;30.70
0.021021;2460.95;15.84;29.38
0.022021;2459.56;16.59;28.95
0.023021;2457.92;17.34;28.58
0.024021;2456.19;18.08;26.54
0.025021;2455.55;18.83;24.50
0.026021;2452.75;19.58;25.11
0.027021;2450.40;20.33;26.80
0.028021;2450.37;21.07;22.61
0.029021;2448.99;21.82;22.55
0.030021;2448.97;22.57;21.64
0.031021;2447.96;23.31;21.86
0.032021;2446.04;24.06;19.81
0.033021;2445.78;24.81;18.12
0.034021;2443.26;25.55;20.27
0.035021;2443.03;26.30;20.40
0.036021;2440.19;27.04;20.65
0.037021;2438.30;27.78;15.79
0.038021;2439.14;28.53;18.78
0.039021;2435.61;29.27;15.84
0.040021;2434.97;30.01;17.03
0.041021;2432.94;30.75;19.29
0.042021;2431.54;31.49;18.28
0.043021;2432.39;32.24;14.25
0.044021;2431.68;32.98;15.93
0.045021;2427.84;33.72;12.29
0.046021;2432.12;34.46;10.97
0.048021;2430.72;35.94;9.16
0.049021;2423.51;36.68;8.00
0.050021;2422.92;37.42;11.90
0.051021;2418.75;38.16;16.80
0.052021;2416.80;38.89;16.69
0.053021;2413.96;39.63;15.32
0.054021;2417.30;40.37;12.92
0.055021;2416.59;41.10;8.52
0.058021;2410.30;43.31;10.41
0.059021;2413.12;44.05;8.24
0.066021;2405.17;49.19;12.73
0.067021;2402.71;49.92;7.57
0.068021;2400.66;50.65;10.53
0.069021;2395.16;51.38;13.24
0.070021;2393.70;52.11;14.02
0.071021;2392.93;52.84;9.02
0.072021;2388.45;53.57;12.89
0.073021;2393.65;54.30;11.94
0.074021;2391.57;55.03;11.44
0.075021;2391.70;55.76;8.69
0.076021;2380.07;56.48;7.92
0.078021;2384.01;57.94;12.46
0.079021;2385.28;58.66;11.75
0.080021;2387.80;59.39;9.65
