sep=;
Device ID;LBR-0013797;;
Series No;0004
Shot No;0001

Time (s);Vel (fps);Dist (m);SNR
0.000000;2346.05;0.00;-
0.008021;2327.23;5.68;28.80
0.009021;2320.63;6.39;38.97
0.010021;2319.65;7.10;38.99
0.011021;2317.75;7.80;36.08
0.012021;2315.78;8.51;33.77
0.013021;2314.12;9.21;35.49
0.014021;2317.55;9.92;35.45
0.015021;2314.37;10.63;36.39
0.016021;2310.09;11.33;34.65
0.017021;2314.11;12.04;32.38
0.018021;2308.21;12.74;37.03
0.019021;2310.84;13.44;31.68
0.020021;2307.29;14.15;33.51
0.021021;2302.35;14.85;37.86
0.022021;2303.31;15.55;27.09
0.023021;2300.54;16.25;32.70
0.024021;2300.61;16.95;34.64
0.025021;2302.03;17.66;31.06
0.026021;2301.20;18.36;27.58
0.027021;2301.68;19.06;27.11
0.028021;2298.83;19.76;27.46
0.029021;2297.89;20.46;28.70
0.030021;2296.61;21.16;26.88
0.031021;2293.82;21.86;28.87
0.032021;2291.47;22.56;28.49
0.033021;2291.99;23.26;21.38
0.034021;2288.80;23.96;26.44
0.035021;2287.61;24.65;25.23
0.036021;2289.48;25.35;21.84
0.037021;2287.63;26.05;24.81
0.038021;2285.26;26.75;24.30
0.039021;2284.42;27.44;25.92
0.040021;2283.36;28.14;25.39
0.041021;2283.08;28.83;23.73
0.042021;2279.75;29.53;24.20
0.043021;2277.63;30.22;22.01
0.044021;2280.26;30.92;19.51
0.045021;2275.24;31.61;20.64
0.046021;2273.99;32.31;18.85
0.047021;2276.46;33.00;16.28
0.048021;2272.96;33.69;16.19
0.050021;2270.59;35.08;18.01
0.051021;2269.72;35.77;21.35
0.052021;2267.02;36.46;25.31
0.053021;2264.90;37.15;25.60
0.054021;2266.83;37.84;23.86
0.055021;2261.89;38.53;25.63
0.056021;2262.07;39.22;20.46
0.057021;2260.07;39.91;16.01
0.058021;2259.96;40.60;9.96
0.059021;2259.81;41.29;9.75
0.060021;2261.95;41.98;14.47
0.061021;2257.06;42.67;15.99
0.062021;2258.06;43.35;13.95
0.063021;2253.27;44.04;15.12
0.064021;2260.57;44.73;12.70
0.068021;2249.42;47.48;11.42
0.069021;2247.15;48.16;14.89
0.070021;2246.44;48.85;15.08
0.071021;2245.91;49.53;17.50
0.072021;2245.26;50.22;17.29
0.073021;2241.98;50.90;20.18
0.074021;2242.61;51.59;19.39
0.075021;2239.46;52.27;20.23
0.076021;2239.23;52.95;20.86
0.077021;2237.50;53.63;21.00
0.078021;2236.48;54.32;20.45
0.079021;2236.56;55.00;18.81
0.080021;2232.55;55.68;16.25
0.081021;2233.96;56.36;16.05
0.082021;2232.87;57.04;14.40
0.083021;2230.94;57.72;9.97
0.084021;2230.22;58.40;15.41
0.085021;2231.69;59.08;14.64
0.086021;2227.81;59.76;14.66
