sep=;
Device ID;LBR-0013797;;
Series No;0004
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2404.91;0.00;-
0.008021;2387.58;5.84;35.66
0.009021;2386.25;6.57;37.14
0.010021;2385.35;7.29;37.16
0.011021;2383.90;8.02;34.13
0.012021;2380.88;8.75;34.98
0.013021;2377.28;9.47;34.46
0.014021;2381.25;10.20;35.23
0.015021;2378.26;10.92;36.65
0.016021;2367.32;11.64;35.04
0.017021;2376.69;12.37;34.74
0.018021;2372.38;13.09;34.02
0.019021;2377.32;13.82;30.56
0.020021;2369.49;14.54;35.00
0.021021;2365.62;15.26;35.04
0.022021;2370.69;15.98;24.93
0.023021;2363.94;16.70;33.78
0.024021;2365.56;17.42;32.10
0.025021;2367.23;18.15;26.93
0.026021;2365.28;18.87;26.48
0.027021;2361.47;19.59;26.60
0.028021;2359.47;20.31;28.73
0.029021;2360.04;21.03;28.92
0.030021;2357.27;21.75;28.30
0.031021;2358.73;22.46;29.91
0.032021;2354.85;23.18;25.33
0.033021;2353.02;23.90;24.52
0.034021;2350.97;24.62;25.99
0.035021;2354.23;25.33;21.69
0.036021;2349.94;26.05;25.60
0.037021;2348.95;26.77;24.48
0.038021;2347.14;27.48;24.59
0.039021;2346.61;28.20;25.14
0.040021;2345.49;28.91;21.88
0.041021;2343.30;29.63;22.15
0.042021;2344.37;30.34;20.75
0.043021;2341.65;31.06;20.32
0.044021;2341.00;31.77;20.16
0.045021;2340.00;32.48;20.19
0.046021;2335.85;33.20;17.50
0.047021;2338.21;33.91;14.61
0.048021;2337.16;34.62;14.94
0.049021;2332.73;35.33;17.98
0.050021;2331.19;36.04;22.49
0.051021;2329.34;36.75;25.36
0.052021;2327.56;37.46;25.92
0.053021;2327.62;38.17;23.82
0.054021;2324.60;38.88;24.48
0.055021;2325.99;39.59;17.18
0.056021;2324.78;40.30;11.09
0.059021;2318.65;42.42;15.89
0.060021;2321.06;43.13;13.35
0.061021;2317.68;43.84;13.29
0.062021;2316.50;44.54;14.95
0.063021;2312.00;45.25;12.84
0.064021;2308.18;45.95;8.79
0.066021;2315.13;47.36;11.39
0.067021;2307.59;48.07;16.51
0.068021;2310.25;48.77;15.87
0.069021;2306.80;49.47;16.58
0.070021;2308.49;50.18;13.86
0.071021;2306.39;50.88;17.95
0.072021;2303.38;51.58;18.23
0.073021;2301.55;52.28;19.00
0.074021;2300.72;52.99;20.15
0.075021;2300.97;53.69;21.11
0.076021;2298.39;54.39;21.15
0.077021;2297.03;55.09;20.08
0.078021;2295.47;55.79;17.49
0.079021;2294.83;56.49;17.10
0.080021;2295.92;57.19;11.51
0.081021;2292.02;57.89;13.60
0.082021;2290.95;58.58;8.98
0.083021;2290.57;59.28;11.94
0.084021;2289.17;59.98;11.74
