sep=;
Device ID;LBR-0013797;;
Series No;0004
Shot No;0002

Time (s);Vel (fps);Dist (m);SNR
0.000000;2391.73;0.00;-
0.008021;2379.46;5.81;30.19
0.009021;2375.60;6.54;37.54
0.010021;2375.05;7.26;39.74
0.011021;2374.46;7.99;35.98
0.012021;2370.74;8.71;36.05
0.013021;2367.12;9.43;38.25
0.014021;2370.99;10.15;37.36
0.015021;2368.51;10.88;38.25
0.016021;2367.32;11.60;35.04
0.017021;2367.09;12.32;36.21
0.018021;2362.70;13.04;36.81
0.019021;2368.09;13.76;33.70
0.020021;2359.99;14.48;37.75
0.021021;2356.85;15.20;37.55
0.022021;2362.93;15.92;26.94
0.023021;2355.49;16.64;35.83
0.024021;2356.61;17.36;35.29
0.025021;2358.48;18.08;29.73
0.026021;2357.12;18.79;28.68
0.027021;2353.09;19.51;29.10
0.028021;2350.78;20.23;31.00
0.029021;2351.43;20.95;30.86
0.030021;2349.76;21.66;30.82
0.031021;2349.37;22.38;30.95
0.032021;2345.16;23.09;27.50
0.033021;2344.77;23.81;25.74
0.034021;2343.24;24.52;28.75
0.035021;2346.16;25.24;22.81
0.036021;2343.76;25.95;26.59
0.037021;2341.13;26.67;27.83
0.038021;2340.18;27.38;27.71
0.039021;2339.26;28.09;26.55
0.040021;2339.31;28.81;25.72
0.041021;2335.53;29.52;25.05
0.042021;2335.81;30.23;24.02
0.043021;2333.58;30.94;20.84
0.044021;2333.04;31.65;22.37
0.045021;2330.84;32.36;22.14
0.046021;2329.72;33.07;20.65
0.047021;2329.09;33.78;15.72
0.048021;2327.07;34.49;12.70
0.049021;2327.05;35.20;18.63
0.050021;2324.77;35.91;22.02
0.051021;2322.74;36.62;27.30
0.052021;2320.12;37.33;27.76
0.053021;2322.04;38.04;24.94
0.054021;2318.12;38.74;26.76
0.055021;2318.18;39.45;22.57
0.056021;2317.87;40.16;13.93
0.057021;2305.28;40.86;12.35
0.058021;2309.19;41.56;8.82
0.059021;2315.09;42.27;16.12
0.060021;2313.73;42.97;16.74
0.061021;2310.13;43.68;18.15
0.062021;2308.28;44.38;17.49
0.063021;2309.50;45.09;11.75
0.064021;2309.83;45.79;12.70
0.066021;2306.10;47.20;11.10
0.067021;2301.66;47.90;14.07
0.068021;2302.36;48.60;17.34
0.069021;2302.22;49.30;18.53
0.070021;2301.66;50.00;16.90
0.071021;2297.70;50.70;19.32
0.072021;2297.69;51.41;18.00
0.073021;2295.56;52.11;20.93
0.074021;2296.15;52.81;20.07
0.075021;2294.73;53.50;21.24
0.076021;2291.53;54.20;21.93
0.077021;2290.51;54.90;21.96
0.078021;2288.20;55.60;21.59
0.079021;2289.25;56.30;19.12
0.080021;2285.47;56.99;19.04
0.081021;2288.23;57.69;14.07
0.082021;2283.40;58.39;17.36
0.083021;2280.97;59.08;10.85
0.084021;2287.24;59.78;10.67
