sep=;
Device ID;LBR-0013797;;
Series No;0004
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;2473.89;0.00;-
0.008021;2462.31;6.03;37.23
0.009021;2462.45;6.78;38.38
0.010021;2459.89;7.53;39.75
0.011021;2458.84;8.28;34.66
0.012021;2456.27;9.03;35.40
0.013021;2459.23;9.78;35.41
0.014021;2456.09;10.52;37.79
0.015021;2454.49;11.27;35.24
0.016021;2451.90;12.02;34.86
0.017021;2451.09;12.77;35.91
0.018021;2450.76;13.52;33.78
0.019021;2445.00;14.26;36.95
0.020021;2445.92;15.01;25.50
0.021021;2442.07;15.75;35.29
0.022021;2443.81;16.50;33.89
0.023021;2445.05;17.24;28.43
0.024021;2443.26;17.99;28.64
0.025021;2440.81;18.73;29.52
0.026021;2438.23;19.47;31.64
0.027021;2436.72;20.22;30.41
0.028021;2436.82;20.96;30.09
0.029021;2434.66;21.70;28.83
0.030021;2435.20;22.44;25.24
0.031021;2430.44;23.19;30.29
0.032021;2434.26;23.93;23.50
0.033021;2429.51;24.67;27.87
0.034021;2428.94;25.41;27.47
0.035021;2427.15;26.15;26.88
0.036021;2427.29;26.89;26.52
0.037021;2425.47;27.63;24.17
0.038021;2423.48;28.37;22.96
0.039021;2422.22;29.11;22.12
0.040021;2423.61;29.84;19.62
0.041021;2420.83;30.58;21.59
0.042021;2417.73;31.32;20.51
0.043021;2419.07;32.06;19.52
0.044021;2418.53;32.79;21.44
0.045021;2414.03;33.53;25.15
0.046021;2411.62;34.27;28.68
0.047021;2409.60;35.00;28.22
0.048021;2409.16;35.74;25.35
0.049021;2408.24;36.47;21.48
0.050021;2408.34;37.20;13.11
0.051021;2399.38;37.94;12.98
0.052021;2403.38;38.67;17.89
0.053021;2407.65;39.40;15.68
0.054021;2402.49;40.13;14.55
0.055021;2402.89;40.87;11.97
0.056021;2399.60;41.60;13.90
0.057021;2397.64;42.33;17.67
0.058021;2397.85;43.06;15.53
0.059021;2394.84;43.79;18.28
0.060021;2394.31;44.52;21.13
0.061021;2393.66;45.25;24.01
0.062021;2392.07;45.98;23.73
0.063021;2388.76;46.71;24.04
0.064021;2391.37;47.44;23.07
0.065021;2389.57;48.17;20.67
0.066021;2385.30;48.89;20.26
0.067021;2383.98;49.62;18.57
0.068021;2385.62;50.35;17.87
0.069021;2382.67;51.07;19.42
0.070021;2378.58;51.80;16.68
0.071021;2384.11;52.53;8.69
0.073021;2376.31;53.98;10.37
0.074021;2383.73;54.70;7.75
0.076021;2379.15;56.15;9.42
0.081021;2391.75;59.79;8.68
