sep=;
Device ID;LBR-0013797;;
Series No;0047
Shot No;0004

Time (s);Vel (fps);Dist (m);SNR
0.000000;2447.05;0.00;-
0.008021;2436.65;5.96;38.13
0.009021;2436.12;6.70;34.02
0.010021;2435.22;7.44;33.32
0.011021;2433.33;8.18;33.78
0.012021;2433.38;8.92;31.52
0.013021;2432.49;9.67;33.36
0.014021;2430.04;10.41;31.50
0.015021;2429.05;11.15;30.55
0.016021;2425.00;11.89;31.19
0.017021;2424.16;12.63;27.95
0.018021;2427.77;13.37;25.85
0.019021;2421.39;14.11;30.15
0.020021;2422.28;14.84;27.81
0.021021;2427.47;15.58;22.29
0.022021;2418.95;16.32;30.91
0.023021;2420.58;17.06;22.52
0.024021;2423.65;17.80;16.36
0.025021;2416.09;18.53;25.65
0.026021;2411.75;19.27;31.19
0.027021;2406.00;20.00;17.67
0.028021;2411.50;20.74;21.60
0.029021;2409.91;21.47;20.69
0.030021;2411.76;22.21;26.08
0.031021;2413.06;22.94;21.34
0.032021;2410.08;23.68;20.74
0.033021;2407.68;24.41;22.14
0.034021;2407.67;25.15;16.76
0.035021;2411.26;25.88;13.51
0.036021;2407.75;26.62;18.61
0.037021;2401.67;27.35;16.19
0.038021;2406.17;28.08;13.33
0.039021;2403.12;28.81;17.69
0.040021;2405.02;29.55;18.74
0.041021;2400.59;30.28;20.98
0.042021;2401.66;31.01;14.91
0.044021;2391.39;32.47;12.97
0.045021;2398.60;33.20;14.22
0.048021;2393.11;35.39;14.60
0.049021;2391.54;36.12;16.91
0.050021;2386.64;36.85;15.96
0.051021;2389.48;37.58;15.28
0.052021;2390.10;38.31;18.32
0.053021;2390.27;39.03;16.08
0.054021;2387.67;39.76;22.49
0.055021;2385.44;40.49;23.01
0.056021;2385.73;41.22;20.35
0.057021;2389.06;41.95;15.70
0.059021;2392.03;43.40;7.42
0.060021;2378.49;44.13;13.61
0.063021;2373.38;46.30;14.38
0.064021;2372.36;47.03;7.81
0.068021;2376.57;49.92;10.01
0.069021;2369.55;50.64;8.47
0.070021;2373.56;51.37;11.33
0.071021;2370.82;52.09;10.06
0.072021;2369.30;52.81;14.21
0.073021;2379.45;53.54;11.96
0.075021;2395.41;54.99;9.97
