sep=;
Device ID;LBR-0013797;;
Series No;0047
Shot No;0008

Time (s);Vel (fps);Dist (m);SNR
0.000000;2604.64;0.00;-
0.007021;2594.88;5.55;37.12
0.008021;2594.13;6.34;34.37
0.009021;2593.32;7.13;34.47
0.010021;2591.78;7.92;32.95
0.011021;2591.08;8.71;33.40
0.012021;2589.94;9.50;32.27
0.013021;2589.23;10.29;30.76
0.014021;2589.76;11.08;31.54
0.015021;2586.13;11.87;28.65
0.016021;2578.92;12.66;31.02
0.017021;2588.52;13.45;23.88
0.018021;2578.23;14.23;31.33
0.019021;2582.91;15.02;22.65
0.020021;2577.78;15.81;25.69
0.021021;2577.01;16.59;30.00
0.022021;2577.79;17.38;20.37
0.023021;2574.98;18.16;12.45
0.024021;2570.40;18.95;29.36
0.025021;2568.83;19.73;29.16
0.026021;2569.07;20.51;20.77
0.027021;2571.87;21.30;17.89
0.028021;2568.06;22.08;20.25
0.029021;2568.29;22.86;26.05
0.030021;2571.83;23.65;20.03
0.031021;2567.14;24.43;21.71
0.032021;2567.23;25.21;18.68
0.033021;2568.11;26.00;11.36
0.034021;2562.60;26.78;18.69
0.035021;2561.69;27.56;18.13
0.036021;2561.16;28.34;16.47
0.037021;2571.52;29.12;7.90
0.038021;2558.68;29.90;16.01
0.039021;2557.93;30.68;19.67
0.040021;2555.88;31.46;19.44
0.041021;2558.78;32.24;7.76
0.042021;2559.01;33.02;9.10
0.043021;2550.83;33.80;13.28
0.044021;2550.66;34.58;13.75
0.045021;2551.06;35.35;11.51
0.046021;2549.91;36.13;15.40
0.047021;2548.80;36.91;17.16
0.048021;2546.37;37.69;14.69
0.049021;2532.31;38.46;9.95
0.052021;2542.82;40.78;18.00
0.053021;2543.18;41.56;20.98
0.054021;2540.37;42.33;19.35
0.055021;2542.68;43.10;16.28
0.056021;2546.15;43.88;8.46
0.057021;2537.71;44.66;13.11
0.058021;2539.41;45.43;14.93
0.059021;2528.47;46.20;9.22
0.060021;2534.75;46.97;9.79
0.066021;2528.98;51.60;8.92
0.073021;2532.95;57.00;8.05
0.076021;2520.99;59.31;8.13
