sep=;
Device ID;LBR-0013797;;
Series No;0048
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;2444.86;0.00;-
0.008021;2434.44;5.95;36.72
0.009021;2433.47;6.70;36.73
0.010021;2432.66;7.44;36.04
0.011021;2431.48;8.18;35.80
0.012021;2430.10;8.92;33.84
0.013021;2430.65;9.66;34.11
0.014021;2429.38;10.40;33.22
0.015021;2429.52;11.14;32.62
0.016021;2422.16;11.88;32.52
0.017021;2420.33;12.62;31.73
0.018021;2426.31;13.36;27.10
0.019021;2419.06;14.10;33.61
0.020021;2420.19;14.83;28.87
0.021021;2422.35;15.57;24.50
0.022021;2416.72;16.31;33.68
0.023021;2417.82;17.05;26.18
0.024021;2415.07;17.78;19.16
0.025021;2412.74;18.52;29.26
0.026021;2409.40;19.25;33.97
0.027021;2405.96;19.99;22.45
0.028021;2408.85;20.72;25.38
0.029021;2405.69;21.45;21.54
0.030021;2409.22;22.19;28.69
0.031021;2412.05;22.92;24.22
0.032021;2408.63;23.66;22.54
0.033021;2406.47;24.39;24.21
0.034021;2408.92;25.12;19.40
0.035021;2410.71;25.86;12.83
0.036021;2404.93;26.59;20.16
0.037021;2399.34;27.33;17.86
0.038021;2403.51;28.06;15.48
0.039021;2400.75;28.79;21.40
0.040021;2401.01;29.52;21.18
0.041021;2400.02;30.25;22.54
0.042021;2396.96;30.98;19.04
0.043021;2398.73;31.71;10.28
0.044021;2400.83;32.45;10.14
0.045021;2393.45;33.18;16.75
0.046021;2398.05;33.91;13.11
0.048021;2392.20;35.37;16.93
0.049021;2390.54;36.10;17.88
0.050021;2383.32;36.82;16.07
0.051021;2386.60;37.55;14.50
0.052021;2386.74;38.28;20.07
0.053021;2391.50;39.01;19.78
0.054021;2384.78;39.73;24.09
0.055021;2383.15;40.46;26.93
0.056021;2383.27;41.19;24.05
0.057021;2382.79;41.91;20.66
0.058021;2384.57;42.64;14.69
0.059021;2383.88;43.37;13.26
0.060021;2379.35;44.09;16.02
0.061021;2370.56;44.82;13.37
0.062021;2376.34;45.54;9.32
0.063021;2369.92;46.26;12.42
0.069021;2373.56;50.60;9.51
0.070021;2375.96;51.32;12.91
0.072021;2369.12;52.77;17.45
0.073021;2362.04;53.49;15.14
0.074021;2368.52;54.21;14.12
0.075021;2358.05;54.93;13.94
0.076021;2373.16;55.65;12.36
0.078021;2371.42;57.10;10.98
0.079021;2357.16;57.82;10.01
0.081021;2359.54;59.26;7.66
