sep=;
Device ID;LBR-0013797;;
Series No;0053
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;2681.04;0.00;-
0.007021;2657.17;5.69;29.64
0.008021;2647.28;6.50;41.19
0.009021;2644.31;7.31;39.03
0.010021;2641.07;8.11;39.48
0.011021;2637.89;8.92;37.68
0.012021;2634.36;9.72;38.04
0.013021;2631.51;10.52;37.59
0.014021;2628.52;11.32;36.71
0.015021;2624.93;12.12;35.59
0.016021;2621.72;12.92;34.58
0.017021;2618.07;13.72;34.83
0.018021;2616.41;14.52;33.29
0.019021;2611.90;15.32;32.43
0.020021;2608.53;16.11;31.27
0.021021;2606.31;16.91;30.28
0.022021;2602.57;17.70;31.12
0.023021;2600.43;18.49;28.74
0.024021;2595.94;19.29;27.79
0.025021;2592.11;20.08;29.30
0.026021;2589.99;20.87;26.65
0.027021;2588.43;21.66;24.09
0.028021;2582.72;22.44;23.95
0.029021;2581.83;23.23;23.56
0.030021;2577.47;24.02;23.41
0.031021;2573.54;24.80;24.53
0.032021;2570.99;25.59;23.93
0.033021;2567.50;26.37;23.77
0.034021;2564.82;27.15;21.32
0.035021;2563.33;27.93;21.55
0.036021;2558.78;28.71;20.98
0.037021;2554.85;29.49;21.52
0.038021;2552.49;30.27;21.27
0.039021;2548.72;31.05;21.19
0.040021;2546.28;31.83;18.68
0.041021;2540.36;32.60;17.29
0.042021;2539.47;33.37;16.20
0.043021;2538.54;34.15;15.10
0.044021;2536.15;34.92;10.41
0.045021;2532.82;35.69;17.00
0.046021;2527.53;36.47;20.64
0.047021;2523.53;37.24;20.52
0.048021;2521.03;38.00;20.94
0.049021;2516.74;38.77;16.27
0.050021;2517.27;39.54;12.31
0.051021;2510.78;40.31;9.19
0.052021;2510.51;41.07;12.69
0.053021;2509.49;41.84;9.14
0.054021;2501.26;42.60;12.37
0.055021;2502.37;43.36;13.41
0.056021;2494.36;44.12;11.84
0.057021;2502.65;44.88;10.42
0.059021;2489.31;46.41;9.36
0.060021;2487.06;47.16;12.05
0.061021;2481.34;47.92;11.52
0.062021;2476.79;48.68;13.05
0.063021;2479.89;49.43;17.39
0.064021;2474.53;50.19;12.30
0.065021;2466.78;50.94;14.57
0.066021;2464.76;51.69;15.07
0.067021;2461.29;52.44;13.40
0.068021;2460.18;53.19;15.90
0.069021;2461.80;53.94;16.16
0.070021;2455.40;54.69;14.31
0.071021;2452.36;55.44;14.89
0.072021;2445.78;56.19;11.61
0.074021;2442.03;57.68;10.76
0.076021;2433.36;59.16;12.64
