sep=;
Device ID;LBR-0013797;;
Series No;0053
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2550.26;0.00;-
0.007021;2527.46;5.41;30.68
0.008021;2516.92;6.18;32.64
0.009021;2522.49;6.95;29.22
0.010021;2513.02;7.72;39.61
0.011021;2510.83;8.48;38.26
0.012021;2507.73;9.25;38.03
0.013021;2504.34;10.01;36.27
0.014021;2501.98;10.78;37.91
0.015021;2498.79;11.54;37.96
0.016021;2496.04;12.30;36.33
0.017021;2492.62;13.06;35.32
0.018021;2490.15;13.82;34.49
0.019021;2486.90;14.58;34.01
0.020021;2482.28;15.33;33.17
0.021021;2480.62;16.09;31.81
0.022021;2478.68;16.85;31.98
0.023021;2474.71;17.60;30.25
0.024021;2472.83;18.35;29.83
0.025021;2469.50;19.11;28.94
0.026021;2463.85;19.86;29.64
0.027021;2463.03;20.61;28.46
0.028021;2461.19;21.36;26.61
0.029021;2456.68;22.11;25.88
0.030021;2454.11;22.86;26.51
0.031021;2451.88;23.61;25.65
0.032021;2449.07;24.35;25.05
0.033021;2444.85;25.10;25.90
0.034021;2442.61;25.84;25.34
0.035021;2438.79;26.59;25.84
0.036021;2434.84;27.33;23.13
0.037021;2435.76;28.07;19.18
0.038021;2433.35;28.82;21.56
0.039021;2427.51;29.56;24.25
0.040021;2425.62;30.30;22.70
0.041021;2422.29;31.03;20.96
0.042021;2418.69;31.77;18.66
0.043021;2416.66;32.51;18.21
0.044021;2413.67;33.25;16.55
0.045021;2411.26;33.98;14.49
0.046021;2409.98;34.72;15.09
0.047021;2408.30;35.45;14.64
0.048021;2401.60;36.18;18.00
0.049021;2397.72;36.91;23.48
0.050021;2395.07;37.64;22.64
0.051021;2392.90;38.37;22.64
0.052021;2389.04;39.10;20.00
0.053021;2386.42;39.83;17.21
0.054021;2385.94;40.56;11.59
0.055021;2387.76;41.29;10.17
0.056021;2381.64;42.01;12.31
0.057021;2378.56;42.74;11.90
0.058021;2375.97;43.46;10.85
0.059021;2374.99;44.19;8.56
0.060021;2369.82;44.91;13.49
0.061021;2375.86;45.63;9.66
0.062021;2371.69;46.36;7.72
0.064021;2361.07;47.80;12.51
0.065021;2349.88;48.52;13.52
0.066021;2350.78;49.23;15.08
0.067021;2351.71;49.95;18.30
0.068021;2346.68;50.67;19.37
0.069021;2345.64;51.38;17.37
0.070021;2341.48;52.10;17.00
0.071021;2336.47;52.81;15.63
0.072021;2335.70;53.52;13.35
0.073021;2333.82;54.23;14.73
0.074021;2330.74;54.94;11.10
0.075021;2333.59;55.65;13.81
0.076021;2324.53;56.36;9.63
0.077021;2321.47;57.07;11.92
0.078021;2318.82;57.78;10.59
0.079021;2321.30;58.49;9.24
0.080021;2306.91;59.19;7.16
0.081021;2316.83;59.90;7.64
