sep=;
Device ID;LBR-0013797;;
Series No;0009
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;2620.85;0.00;-
0.007021;2612.71;5.60;27.41
0.008021;2611.64;6.39;27.06
0.009021;2611.05;7.19;28.04
0.010021;2610.20;7.98;26.85
0.011021;2607.79;8.78;26.70
0.012021;2608.42;9.57;26.61
0.013021;2606.58;10.37;24.70
0.014021;2606.23;11.16;24.40
0.015021;2606.91;11.96;23.89
0.016021;2604.26;12.75;23.92
0.017021;2605.92;13.55;21.46
0.018021;2599.47;14.34;24.25
0.019021;2604.22;15.13;18.86
0.020021;2599.66;15.93;23.32
0.021021;2600.10;16.72;21.52
0.022021;2599.77;17.51;20.35
0.023021;2597.92;18.30;20.74
0.024021;2596.41;19.09;20.81
0.025021;2594.85;19.89;21.63
0.026021;2595.02;20.68;19.25
0.027021;2593.21;21.47;15.31
0.028021;2590.01;22.26;20.29
0.029021;2590.94;23.05;16.42
0.030021;2590.21;23.84;19.92
0.031021;2592.18;24.63;17.55
0.032021;2590.32;25.42;17.41
0.033021;2589.58;26.21;15.97
0.034021;2587.94;26.99;12.86
0.035021;2584.40;27.78;11.50
0.036021;2594.08;28.57;7.22
0.037021;2582.97;29.36;16.47
0.038021;2580.20;30.15;16.38
0.039021;2587.15;30.94;13.19
0.040021;2580.91;31.72;11.89
0.041021;2579.58;32.51;15.16
0.042021;2581.84;33.30;11.96
0.043021;2579.11;34.08;14.77
0.044021;2579.45;34.87;8.37
0.045021;2580.61;35.66;13.54
0.046021;2573.15;36.44;14.36
0.047021;2574.55;37.23;15.92
0.048021;2575.26;38.01;12.56
0.049021;2570.91;38.79;16.27
0.050021;2571.46;39.58;16.87
0.051021;2573.80;40.36;10.77
0.054021;2558.78;42.71;7.24
0.055021;2570.37;43.49;9.45
0.057021;2569.74;45.06;8.46
0.065021;2555.73;51.31;12.86
0.066021;2556.24;52.09;14.94
0.067021;2555.38;52.86;14.11
0.068021;2552.63;53.64;15.40
0.069021;2553.87;54.42;13.55
0.070021;2557.05;55.20;14.00
0.071021;2549.83;55.98;12.35
0.072021;2549.70;56.76;12.21
0.073021;2551.21;57.53;14.54
0.074021;2550.45;58.31;13.07
0.075021;2552.71;59.09;9.23
0.076021;2548.58;59.87;8.36
