sep=;
Device ID;LBR-0013797;;
Series No;0002
Shot No;0002

Time (s);Vel (fps);Dist (m);SNR
0.000000;2375.00;0.00;-
0.008021;2359.56;5.77;31.79
0.009021;2357.94;6.49;33.71
0.010021;2356.35;7.21;35.15
0.011021;2354.47;7.92;32.57
0.012021;2351.83;8.64;32.97
0.013021;2351.03;9.36;34.34
0.014021;2352.81;10.08;33.43
0.015021;2350.95;10.79;34.80
0.016021;2347.49;11.51;33.71
0.017021;2350.53;12.22;31.43
0.018021;2344.29;12.94;33.78
0.019021;2349.54;13.65;28.52
0.020021;2342.20;14.37;31.55
0.021021;2339.12;15.08;34.80
0.022021;2347.08;15.80;23.02
0.023021;2337.15;16.51;30.17
0.024021;2338.07;17.22;30.95
0.025021;2338.08;17.94;26.72
0.026021;2336.68;18.65;24.57
0.027021;2336.75;19.36;24.20
0.028021;2332.33;20.07;24.73
0.029021;2332.51;20.78;24.96
0.030021;2332.67;21.49;25.28
0.031021;2330.18;22.21;26.86
0.032021;2326.59;22.91;24.67
0.033021;2328.30;23.62;20.01
0.034021;2326.77;24.33;24.10
0.035021;2325.75;25.04;19.27
0.036021;2324.95;25.75;20.04
0.037021;2323.07;26.46;21.68
0.038021;2321.52;27.17;23.01
0.039021;2319.33;27.87;23.67
0.040021;2319.08;28.58;20.91
0.041021;2319.49;29.29;21.09
0.042021;2313.10;29.99;19.98
0.043021;2315.61;30.70;16.37
0.044021;2313.43;31.41;17.41
0.045021;2311.17;32.11;18.73
0.046021;2312.22;32.82;15.75
0.047021;2309.62;33.52;15.20
0.048021;2310.75;34.22;11.50
0.049021;2310.99;34.93;8.88
0.050021;2306.35;35.63;16.32
0.051021;2303.33;36.33;20.58
0.052021;2302.62;37.04;22.07
0.053021;2303.21;37.74;22.58
0.054021;2300.23;38.44;23.70
0.055021;2297.87;39.14;18.55
0.056021;2298.14;39.84;12.74
0.059021;2299.96;41.94;8.10
0.060021;2293.07;42.64;10.12
0.061021;2292.76;43.34;13.06
0.062021;2289.60;44.04;11.67
0.063021;2288.68;44.74;10.78
0.066021;2281.01;46.83;7.02
0.067021;2288.44;47.52;12.78
0.068021;2284.09;48.22;9.24
0.069021;2280.08;48.92;14.60
0.070021;2280.80;49.61;14.06
0.071021;2280.44;50.31;15.66
0.072021;2276.16;51.00;15.57
0.073021;2279.85;51.69;13.30
0.074021;2276.81;52.39;15.37
0.075021;2271.87;53.08;15.60
0.076021;2278.01;53.78;16.20
0.077021;2272.95;54.47;17.07
0.078021;2271.13;55.16;15.14
0.079021;2270.00;55.85;13.76
0.080021;2267.72;56.55;15.35
0.081021;2265.75;57.24;10.07
0.082021;2269.24;57.93;9.67
0.083021;2268.24;58.62;7.77
